Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
I135,6.293829569873137e-16,0.003300464188646392,0.005709335292171171,0.007464654272869915,0.008743738753820205,0.009926452754829156,0.010701986829980201,0.011210532652837411,0.011664822748459189,0.011906035249388252,0.012034111542011491,0.012102149401291923,0.012157411593520247,0.01217305617086024,0.012178614316987862,0.012179018011106912,0.012179585873734522,0.01217989182469787,0.012180106486384942,0.012180798938259369,0.012181157101916154,0.012181374326787623,0.01218161499495795,0.012181872082674988,0.012182355437236609,0.012182957785963264,0.012183610936188598,0.012183829391020196,0.012184370167011177,0.012185007600851632,0.01218526613817406,0.0121856566409011,0.012186300320937577,0.012186580676556601,0.012187101016841588,0.012187739240531566,0.012188131795537275,0.012188700558175464,0.012189135590374683,0.012189830980860562,0.012190372527287129,0.012190635323833507,0.012191214678998221,0.012191775894754914,0.012189937221734963,0.012190743014823816,0.012191472890800656,0.012192234452054581,0.012192512987470424,0.012194421634234601,0.012195398803141255,0.012196611790733084,0.012197612947462595,0.01219816651247141,0.012199491476599992,0.012200305528144936,0.012192356385406965,0.012194173096307498,0.01219602707342853,0.01219800975739924,0.012200429872331784,0.012202997488264141,0.012205213506681125,0.012205055829063697,0.012208883161363378,0.012211591527805736,0.012214330389168053,0.012216047711749663,0.012218541941743644,0.012221147644475709,0.012225191371402926,0.012226033491488871,0.012226627483141904,0.01223182230264736,0.012232619824051388,0.012238009460202435,0.01225637666290405,0.011080087908980388,0.000880824362635016,1.767349389804571e-11,,,,6.637770981054405e-16,9.763584853089927e-16,5.16525191604907e-16,1.0907268217429444e-15,2.8874686513475616e-16,5.674463907171476e-16,1.7611093256375584e-15,,4.044453139423987e-16,4.815113954159122e-16,1.2605730523421466e-17,,1.7883792301259286e-16,1.6728634767158084e-16,1.7456722981278645e-16,1.473671127813486e-16,9.024220951550389e-17,1.0720722179274951e-16,6.155270074581774e-17,,6.600270940911158e-18,1.9900098713657133e-17,1.577502859942067e-17,5.460459129616769e-17,3.671466831138157e-17,2.815630496621462e-17,,1.0720092840591711e-17,,,,,7.274095796907873e-18,,,8.66025422932962e-18,,,5.444182259153943e-18,4.179630658986215e-18,3.664201698611102e-19,2.986127595244434e-19,1.0563326671648126e-18,2.0295186980414484e-18,6.997852894878575e-19,2.834294585740924e-18,3.273300517689129e-18,,4.5811393630473856e-20,2.0108531937515282e-19,1.2298711826528086e-19,5.300999749506327e-19,4.95258745999324e-19,1.3914463682399192e-19,,3.728353110490206e-20,2.6975966579750117e-20,,,1.02704996502524e-21,
In113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In115,8.593657316765444e-35,1.7879859950184754e-27,1.521852328245118e-26,4.918537420651414e-26,1.088217741463103e-25,2.327829895647238e-25,4.0975223968154007e-25,6.39859605208391e-25,1.081912323133643e-24,1.6344849306393626e-24,2.2902928712491774e-24,3.0420096762887425e-24,4.805576189445174e-24,6.874413020245715e-24,1.1759151249572227e-23,3.0279568515714725e-23,8.20433667408806e-23,1.3645011184983703e-22,1.9132535294695061e-22,3.0162614716858594e-22,4.124013629871733e-22,5.235416263548452e-22,6.348855050216673e-22,7.463581174649442e-22,8.578262099998745e-22,1.0807763185471351e-21,1.3032519916008815e-21,1.5250739339787463e-21,1.7461608844206517e-21,1.9659450219916614e-21,2.1847801023423483e-21,2.402397870044576e-21,2.6188471652818603e-21,2.8415916887143504e-21,3.078374008479531e-21,3.3134189357045605e-21,3.5472661177884615e-21,3.7721238305286665e-21,4.002897219761751e-21,4.224101788342862e-21,4.451376845885449e-21,4.6769337936893914e-21,4.893560891033113e-21,5.11543526827142e-21,5.532752282697346e-21,5.958679939010003e-21,6.378044896016678e-21,6.796758964410689e-21,7.20083291072019e-21,7.600169692341534e-21,7.9852309231959e-21,8.370596932138502e-21,8.750148839393372e-21,9.127069775086177e-21,9.492826340325104e-21,9.849551996931279e-21,1.053962123735513e-20,1.1205483179771006e-20,1.1848392550136846e-20,1.2458952495745891e-20,1.3048075365554777e-20,1.3619859082887977e-20,1.4167820528795105e-20,1.4702924047535774e-20,1.520677318672512e-20,1.5694489218861e-20,1.6179303277161062e-20,1.6637361118300057e-20,1.7078241844127796e-20,1.75063624531692e-20,1.7910084184989657e-20,1.830737056490488e-20,1.8693808573541954e-20,1.9056924361737652e-20,1.941259774409189e-20,1.9758169362059432e-20,1.9885191114602414e-20,1.9885816908223076e-20,1.9900262245801767e-20,1.9940227947807472e-20,1.9965053822665536e-20,1.997792850130644e-20,1.999938027572398e-20,1.999958704350181e-20,1.9999590487816808e-20,1.9999593109316677e-20,1.9999595787212562e-20,1.999959605962638e-20,1.9999597157783968e-20,1.9999597850916652e-20,1.9999598549153216e-20,1.9999604300523894e-20,1.9999610299311134e-20,1.9999614928873334e-20,1.999962607188391e-20,1.9999642592772674e-20,1.9999652741264137e-20,1.9999659577178073e-20,1.9999676837497697e-20,1.9999694238556755e-20,1.9999711679756312e-20,1.999972908545595e-20,1.9999746398759898e-20,1.9999780591978244e-20,1.9999814036499856e-20,1.9999846625435594e-20,1.9999878314152517e-20,1.9999909098414324e-20,1.9999982227524545e-20,2.0000050306803455e-20,2.0000113901161606e-20,2.0000173537005584e-20,2.0000229673280234e-20,2.000028270435716e-20,2.000038074027951e-20,2.0000469779690722e-20,2.0000551391008244e-20,2.000062674199588e-20,2.0000696710456024e-20,2.0000823137141418e-20,2.000093470738432e-20,2.0001034167457912e-20,2.000112354443352e-20,2.0001204434552374e-20,2.000137746222389e-20,2.000151987886388e-20,2.000164147196244e-20,2.0001748792090493e-20,2.000184622214873e-20,2.000193670217063e-20,2.0002104076807307e-20,2.0002409267047575e-20,2.000269322131888e-20,2.000296253502683e-20,2.0003219252412495e-20,2.0003464426797216e-20,2.0003698860737876e-20,2.0003923263377867e-20,2.0005732679534763e-20,2.0008616232187478e-20,2.0010337206499558e-20,2.0011381095870074e-20,2.0013363570182605e-20,2.0016064651284484e-20
Ir191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ir193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K40,1.292219359080566e-28,1.2922195600960412e-28,1.292219209416474e-28,1.2922186937883668e-28,1.292218084213137e-28,1.2922171753969212e-28,1.2922161901788153e-28,1.2922151517896732e-28,1.2922135248714966e-28,1.2922118353836679e-28,1.292210103852135e-28,1.2922083413450819e-28,1.2922047452998914e-28,1.2922010915702378e-28,1.2921936771761826e-28,1.2921711231922114e-28,1.2921181678226573e-28,1.2920650935442252e-28,1.292012078242505e-28,1.2919061642818376e-28,1.2918003371675287e-28,1.2916944663515814e-28,1.2915885769180873e-28,1.291482674120273e-28,1.2913769466832279e-28,1.2911655355462612e-28,1.290954691615529e-28,1.2907439446505247e-28,1.2905333519933953e-28,1.2903228840742634e-28,1.2901125591717147e-28,1.2899021874827417e-28,1.2896920947164626e-28,1.2894744976775836e-28,1.289242141285605e-28,1.2890099351682242e-28,1.2887779593868334e-28,1.2885534135833241e-28,1.288321510626088e-28,1.288097085756174e-28,1.287865319136265e-28,1.2876335365020788e-28,1.287409369607239e-28,1.2871777982233887e-28,1.2867368944417582e-28,1.286281553479214e-28,1.2858255786195383e-28,1.2853622018242456e-28,1.2849059637173298e-28,1.2844499784100155e-28,1.2840011783862858e-28,1.2835447230000236e-28,1.2830878279511173e-28,1.2826231298562537e-28,1.2821656449370952e-28,1.281707151413328e-28,1.280804028934163e-28,1.279899974526804e-28,1.2789929129479017e-28,1.2780845087540932e-28,1.277171545122925e-28,1.2762570546726946e-28,1.2753397512500566e-28,1.2744188189226893e-28,1.2734944668428976e-28,1.272566538064948e-28,1.2716347277498799e-28,1.2706997423890228e-28,1.2697612638813643e-28,1.2688177805878615e-28,1.2678702923695772e-28,1.2669185902000728e-28,1.265963065103553e-28,1.2650041467663947e-28,1.2640400112378333e-28,1.2630715992348674e-28,1.2626985583018878e-28,1.262698067142872e-28,1.262695346782115e-28,1.2626938311091962e-28,1.2626937176284929e-28,1.2626937640646243e-28,1.262694191221536e-28,1.2626944354222974e-28,1.2626946083552342e-28,1.2626947730155396e-28,1.2626949413859e-28,1.262694958514941e-28,1.2626950275679169e-28,1.26269507115435e-28,1.2626951150630253e-28,1.262695476780046e-28,1.262695854117965e-28,1.2626961453588726e-28,1.2626968464313472e-28,1.2626978859904112e-28,1.2626985246233117e-28,1.26269895481407e-28,1.262700041057846e-28,1.2627011361873425e-28,1.262702233851144e-28,1.2627033292736176e-28,1.2627044188625891e-28,1.2627065706780252e-28,1.2627086752237033e-28,1.262710725751074e-28,1.2627127194421876e-28,1.2627146560295816e-28,1.262719255589529e-28,1.2627235363231078e-28,1.2627275338965317e-28,1.2627312815450292e-28,1.2627348082445585e-28,1.262738138894181e-28,1.2627442934488997e-28,1.2627498799994484e-28,1.2627549975694935e-28,1.2627597198870209e-28,1.2627641023729988e-28,1.2627720143619984e-28,1.2627789883737813e-28,1.262785197797195e-28,1.262790770613525e-28,1.2627958076031452e-28,1.2628065566540359e-28,1.2628153730447313e-28,1.2628228747186369e-28,1.2628294752528385e-28,1.2628354513662833e-28,1.2628409886810022e-28,1.2628512055785963e-28,1.2628697731208198e-28,1.262886999891133e-28,1.2629033022980638e-28,1.2629188094079015e-28,1.2629335877241975e-28,1.2629476879181592e-28,1.2629611547631653e-28,1.2630683831118293e-28,1.263229403266853e-28,1.2633029970364615e-28,1.263298782284509e-28,1.2632135820946177e-28,1.2630335144113761e-28
K41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr85,5.784699068708367e-21,4.4443839575874864e-10,1.3482492372570142e-09,2.540928042301071e-09,3.915192699084972e-09,5.917243051732932e-09,8.030072309074988e-09,1.02025218909273e-08,1.3516383701803474e-08,1.685983295700162e-08,2.0214888931875142e-08,2.357437939183046e-08,3.0297250724320297e-08,3.7020644896088156e-08,5.0465744489198904e-08,9.078174900184414e-08,1.8472899244956568e-07,2.785020094123092e-07,3.7209720017875255e-07,5.587555390338322e-07,7.447115811183172e-07,9.299692706430638e-07,1.1145335163026208e-06,1.2984080954090915e-06,1.4815902488630918e-06,1.8459112429874408e-06,2.2075282631075416e-06,2.566467803033743e-06,2.922742515648571e-06,3.2764087732143854e-06,3.6274749509344404e-06,3.975992067056139e-06,4.321931158596088e-06,4.67757998539444e-06,5.054808327112564e-06,5.428978167136218e-06,5.80013642211524e-06,6.156471245808898e-06,6.52179238512429e-06,6.872577376577322e-06,7.232165063546441e-06,7.588891730875033e-06,7.931391099025951e-06,8.282522130051388e-06,8.943032321245407e-06,9.615588307441263e-06,1.0277511287557516e-05,1.093978071272791e-05,1.1581101415705006e-05,1.221246338120768e-05,1.2823835097131385e-05,1.3435937308064012e-05,1.403834989746127e-05,1.4640960812827104e-05,1.5224447146194962e-05,1.579865144388707e-05,1.690251174501528e-05,1.7971773034556663e-05,1.9008150528477502e-05,2.0011983016768692e-05,2.0984041003033855e-05,2.1925512467656324e-05,2.283715258992303e-05,2.3719259832364803e-05,2.4573090173970084e-05,2.539904442395699e-05,2.6198064749115685e-05,2.6970264976457762e-05,2.7716486270857612e-05,2.8437291626127332e-05,2.9133927735416793e-05,2.980616741814235e-05,3.0454913074926946e-05,3.108095080887313e-05,3.168420745973208e-05,3.2266036277114626e-05,3.2483156495758396e-05,3.248327212627808e-05,3.247965004135941e-05,3.243957647919024e-05,3.226832299399625e-05,3.209797764726416e-05,3.044320737544788e-05,2.8544502173237638e-05,2.6764215356215276e-05,2.5094962756520394e-05,2.3529819545232677e-05,2.337877766051291e-05,2.2784243726529597e-05,2.2420362413715485e-05,2.2062292561649758e-05,1.939611408793753e-05,1.7052137501808068e-05,1.5481994213647356e-05,1.2357740829568268e-05,8.955696264383485e-06,7.38236518767397e-06,6.49022329767342e-06,4.703486785531226e-06,3.4086328131823643e-06,2.470247756229595e-06,1.79019692080724e-06,1.297361769635336e-06,6.81367896322295e-07,3.578509893104131e-07,1.8794153021162837e-07,9.87059369498399e-08,5.1839854328913375e-08,1.0362509272282436e-08,2.0714095880289788e-09,4.1406348656531707e-10,8.276901767185537e-11,1.6545069284796987e-11,3.3072673421843363e-12,1.3215107793851766e-13,5.280505282005409e-15,2.1104324197077913e-16,8.463486730277687e-18,3.872338007712896e-19,9.56526702856165e-21,,3.6666510544619596e-21,,,,,,,1.5481291378757986e-21,,3.481139302854677e-21,3.097954336162647e-22,2.7786763133166977e-21,2.3910239296170114e-22,2.617695091393094e-21,,,2.4781859770605102e-21,4.928479283905944e-24,5.055842439910333e-23,7.926227178243998e-24,1.3367375160253384e-24,6.683759828402705e-24,5.256489180816531e-24
Kr86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
