Days,Keff,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y)
1219.0,0.8905452175843473,236.456692913386,47.84556216045482,2824996497948.2744,1687293362.8654697,0.2561283749537981,5665870.112614322,3672.3244694881514,81236268567.46516,9.29279663364113e+18,2.2646771216453644e+25
1273.8903518600782,0.0,0.0,0.0,2866288687339.937,1711956061.43849,0.25968734607212834,5744598.867656173,3733.507144871229,82589703507.7575,9.77422490085058e+18,2.382002360262516e+25
1273.9303518600782,0.0,0.0,0.0,2185844608385.7983,1305545370.6449726,0.20736988714174626,4587273.261014387,3698.7960072315827,81821851069.0623,9.774609264945844e+18,2.382096030726559e+25
1274.9303518600782,0.0,0.0,0.0,1608607029390.011,960777107.5538522,0.1472351872573357,3257020.809025911,3285.827546616085,72686488152.41643,9.778364116840362e+18,2.3830110972577575e+25
1281.9303518600782,0.0,0.0,0.0,716019322977.8745,427658813.8149669,0.07734217985546304,1710902.7664996372,2113.5599924388694,46754508923.64772,9.787031667452383e+18,2.385123400404551e+25
1311.9303518600782,0.0,0.0,0.0,333411849842.6456,199137804.860562,0.03413571361033021,755123.3616830623,1229.166183958544,27190645887.567795,9.81260117733646e+18,2.391354752098671e+25
1341.9303518600782,0.0,0.0,0.0,242389818482.6036,144772827.94824597,0.022983448540499565,508421.74044135405,1052.3353222418395,23278932885.95585,9.82637153125091e+18,2.3947106208103693e+25
1641.9303518600782,0.0,0.0,0.0,70649589934.8096,42197073.26106356,0.005109663549031222,113031.95123614522,651.8501899179157,14419716322.426622,9.842409141256124e+18,2.3986190253409495e+25
2006.9303518600782,0.0,0.0,0.0,43965759003.72136,26259548.786768127,0.003259608563611814,72106.49246777651,491.2672209957377,10867426403.845108,9.842441671056695e+18,2.3986269529323977e+25
2371.930351860078,0.0,0.0,0.0,32618662644.216347,19482237.59750013,0.0025828585788588423,57135.962502028946,407.8271174897985,9021630174.774332,9.842441254512347e+18,2.398626851419528e+25
2736.930351860078,0.0,0.0,0.0,26518117052.03266,15838548.093804965,0.0021745330887843134,48103.3077215924,359.5432348134094,7953532164.05421,9.842440820279656e+18,2.398626745595966e+25
3101.930351860078,0.0,0.0,0.0,22913658533.22343,13685703.323934358,0.001897144627782751,41967.138735800254,329.24842785363376,7283374313.125838,9.842440386037277e+18,2.3986266397700426e+25
3138.430351860078,0.0,0.0,0.0,22636186811.1041,13519977.031723086,0.0018743019698155138,41461.831453494706,326.8490896457081,7230298043.677786,9.842440342613295e+18,2.3986266291875133e+25
3284.430351860078,0.0,0.0,0.0,21634448527.60495,12921666.07512405,0.001789999973419705,39596.969108981364,318.1034279980688,7036833407.230007,9.842440168916711e+18,2.398626586857233e+25
3375.680351860078,0.0,0.0,0.0,21083807148.253777,12592782.996729758,0.0017424902590898615,38545.996640472695,313.24124400037533,6929276003.644668,9.842440060355949e+18,2.3986265604007117e+25
3466.930351860078,0.0,0.0,0.0,20581605293.113712,12292831.525068827,0.0016985102097335537,37573.104639560435,308.7743188747357,6830462205.41082,9.84243995179497e+18,2.3986265339441375e+25
4196.930351860078,0.0,0.0,0.0,17703735632.102528,10573958.463901239,0.0014411845789193824,31880.749776095432,282.70851761462416,6253855086.626535,9.84243908331149e+18,2.3986263222926026e+25
4926.930351860078,0.0,0.0,0.0,15897221570.599815,9494976.883530982,0.0012886936672735793,28507.465973021604,266.1339194936385,5887204885.768367,9.842438214828261e+18,2.398626110641129e+25
5474.430351860078,0.0,0.0,0.0,14875069341.02175,8884473.23368299,0.001211397419329552,26797.57927607797,256.69185926930294,5678335068.684581,9.8424375634654e+18,2.3986259519024166e+25
6751.930351860079,0.0,0.0,0.0,13050868446.590008,7794927.790372396,0.0010919983141066494,24156.326342359214,239.42393344424937,5296347618.615214,9.842436043620186e+18,2.3986255815124454e+25
8576.93035186008,0.0,0.0,0.0,11123622295.384953,6643836.225516287,0.0009827336434872296,21739.259386232658,219.94161155729037,4865375043.54006,9.84243387241291e+18,2.3986250523839554e+25
9671.93035186008,0.0,0.0,0.0,10175734602.977863,6077688.758324052,0.0009308565368687656,20591.674906490876,209.7152494826637,4639155518.858924,9.842432569688998e+18,2.398624734906973e+25
10401.93035186008,0.0,0.0,0.0,9604516845.770742,5736515.970610343,0.00089941956102181,19896.25089533095,203.3271799034049,4497843676.651079,9.842431701205936e+18,2.39862452325554e+25
12226.93035186008,0.0,0.0,0.0,8345468921.067387,4984520.982855704,0.0008287439067811795,18332.81975606852,188.61703086896392,4172437349.5255656,9.842429529999575e+18,2.3986239941272735e+25
14051.93035186008,0.0,0.0,0.0,7282587550.333393,4349690.927790036,0.0007669302585868627,16965.426932376056,175.4752352580874,3881724901.1637516,9.842427358793843e+18,2.3986234649991606e+25
15876.93035186008,0.0,0.0,0.0,6377514240.896736,3809115.3238810506,0.000712297814351906,15756.891044754286,163.70157305341877,3621277222.0907793,9.842425187588426e+18,2.398622935871124e+25
17701.93035186008,0.0,0.0,0.0,5602573138.462825,3346264.1381546147,0.0006637603962450992,14683.184522997652,153.13743298153915,3387585638.6825333,9.84242301638347e+18,2.3986224067432003e+25
19526.93035186008,0.0,0.0,0.0,4936199180.418868,2948257.146850179,0.0006204859713562456,13725.901790607859,143.64610431192156,3177625943.8697805,9.842420845178933e+18,2.3986218776153786e+25
23176.93035186008,0.0,0.0,0.0,3863021336.586301,2307277.2892156364,0.0005471222223603927,12103.006737063233,127.41499847067563,2818574208.5937343,9.842416502772322e+18,2.3986208193603356e+25
26826.930351860083,0.0,0.0,0.0,3053722797.5757437,1823905.3436429673,0.0004879573298189439,10794.207599025123,114.20437427793168,2526339188.572428,9.842412160367505e+18,2.398619761105729e+25
30476.930351860083,0.0,0.0,0.0,2436972250.575553,1455537.0623892169,0.00043986751716244035,9730.402652381257,103.38489994388031,2286999301.788868,9.842407817964714e+18,2.3986187028516173e+25
34126.93035186008,0.0,0.0,0.0,1962814771.707044,1172335.731828662,0.00040048630741592136,8859.242557988566,94.46330196299479,2089642740.3935213,9.842403475563651e+18,2.3986176445979255e+25
37776.93035186008,0.0,0.0,0.0,1595581709.7716823,952997.439381814,0.00036799061574314273,8140.398469469522,87.05257104333747,1925708389.7465563,9.842399133164351e+18,2.3986165863446645e+25
46901.93035186008,0.0,0.0,0.0,991575749.3029585,592241.1520836762,0.0003083144037960932,6820.288326398426,73.29677003356792,1621413397.7122605,9.842388277173703e+18,2.398613940713362e+25
56026.93035186008,0.0,0.0,0.0,657930352.7070276,392963.8561168338,0.00026863122157230713,5942.44823478134,64.0148716476049,1416086554.6288362,9.842377421194783e+18,2.398611295084919e+25
65151.93035186008,0.0,0.0,0.0,468686114.134913,279933.4336242163,0.00024069057773120378,5324.367325569054,57.404083876392505,1269847916.0535312,9.842366565227715e+18,2.3986086494593637e+25
74276.93035186008,0.0,0.0,0.0,358409339.2656698,214068.1235432228,0.00021989378981783245,4864.3171686975065,52.447012001910366,1160191477.6180174,9.84235570927278e+18,2.3986060038367655e+25
83401.93035186008,0.0,0.0,0.0,292049694.6790886,174433.3176401466,0.00020363014949934286,4504.5457313491,48.5574143036542,1074148861.868714,9.842344853329758e+18,2.3986033582170703e+25
92526.93035186008,0.0,0.0,0.0,250470402.9827916,149599.140690631,0.00019038108195156854,4211.460297716517,45.38866398194431,1004052263.8430107,9.842333997398362e+18,2.398600712600209e+25
110776.93035186008,0.0,0.0,0.0,204012232.76962095,121850.94266331001,0.00016962934487318144,3752.406719921893,40.445685548154884,894707589.3985779,9.842312285572714e+18,2.3985954213755378e+25
129026.93035186008,0.0,0.0,0.0,178858474.09253132,106827.28861708463,0.00015368111841349144,3399.6126194499625,36.68088905160722,811425727.5052507,9.842290573794791e+18,2.3985901301624965e+25
147276.9303518601,0.0,0.0,0.0,162065077.23177058,96797.05067388482,0.000140770424265441,3114.012415568847,33.66339306974915,744675058.8156631,9.842268862064538e+18,2.398584838961073e+25
165526.9303518601,0.0,0.0,0.0,149197269.96725586,89111.46033498828,0.00012996588574186186,2875.0029270169443,31.161514872327814,689330480.5090699,9.842247150382119e+18,2.3985795477713072e+25
183776.9303518601,0.0,0.0,0.0,138571188.3839261,82764.79160749042,0.00012070852205340332,2670.218821181347,29.035011920378018,642289657.6326047,9.842225438747724e+18,2.3985742565932446e+25
220276.9303518601,0.0,0.0,0.0,121424183.01352945,72523.3529453535,0.00010549228105427359,2333.617126352113,25.571139414088858,565664599.1601474,9.842182015621913e+18,2.3985636742719633e+25
256776.9303518601,0.0,0.0,0.0,107847558.55627277,64414.40542861022,9.334982471926015e-05,2065.0112740927248,22.829458526703434,505015294.68162143,9.842138592688122e+18,2.398553091997479e+25
293276.93035186006,0.0,0.0,0.0,96706866.03550702,57760.37362302556,8.336075000381765e-05,1844.0408334177846,20.58374603307019,455337412.2467043,9.842095169945602e+18,2.3985425097696062e+25
329776.93035186006,0.0,0.0,0.0,87387743.38553989,52194.315822090655,7.49961736345664e-05,1659.0062652494992,18.70672472469266,413815425.72804976,9.842051747394947e+18,2.3985319275884924e+25
366276.93035186006,0.0,0.0,0.0,79507172.46259135,47487.46573447503,6.792034606250699e-05,1502.4803825948518,17.119414037862455,378702189.3224119,9.842008325035559e+18,2.3985213454539914e+25
457526.93035186006,0.0,0.0,0.0,64524110.915432155,38538.49170130812,5.447170546455197e-05,1204.9801511855437,14.097882977768814,311862259.81124955,9.841899769976105e+18,2.398494890322207e+25
548776.9303518601,0.0,0.0,0.0,54333756.423802435,32452.070882216547,4.533890092735269e-05,1002.9514447565899,12.03635245739041,266258705.87560612,9.841791216113236e+18,2.3984684354820338e+25
640026.9303518601,0.0,0.0,0.0,47322894.957751215,28264.67453385686,3.907137260931204e-05,864.3061213575089,10.611439015359597,234737893.37007597,9.841682663448347e+18,2.3984419809338113e+25
731276.9303518601,0.0,0.0,0.0,42441544.44464334,25349.177000118798,3.4722997117653945e-05,768.11478472386,9.613042957018436,212652162.38252908,9.841574111980354e+18,2.398415526677275e+25
822526.9303518601,0.0,0.0,0.0,38990557.08078617,23287.996365524108,3.166338862392173e-05,700.4325362261475,8.901285883911578,196907233.1895592,9.841465561709844e+18,2.3983890727125687e+25
913776.9303518601,0.0,0.0,0.0,36502004.91723225,21801.652027837812,2.9470573720681244e-05,651.9248126090093,8.382543400086467,185432020.66857946,9.841357012636584e+18,2.3983626190396344e+25
1096276.9303518601,0.0,0.0,0.0,33261167.9213987,19865.988476689956,2.6647441703647637e-05,589.4737104140236,7.693806820284318,170196332.69113797,9.841139918082e+18,2.3983097125691304e+25
1461276.9303518601,0.0,0.0,0.0,29833195.99841775,17818.55433723679,2.374223855918918e-05,525.2070954002456,6.932482998557757,153354926.93779284,9.840705743339567e+18,2.39820390312933e+25
1826276.93035186,0.0,0.0,0.0,27699706.32650966,16544.279142288044,2.1988483379188774e-05,486.41190505478204,6.436539582039837,142384057.42088124,9.840271587751723e+18,2.398098098357549e+25
2191276.93035186,0.0,0.0,0.0,25948970.61204579,15498.612447376441,2.056539646333778e-05,454.9314975223207,6.022958831862677,133235149.91696228,9.839837451318153e+18,2.397992298253712e+25
2556276.93035186,0.0,0.0,0.0,24385636.993630916,14564.875913468646,1.929813919227409e-05,426.8982306169724,5.652100473446311,125031313.50350931,9.839403334038114e+18,2.3978865028176366e+25
2921276.93035186,0.0,0.0,0.0,22959949.24222052,13713.351501944438,1.814305155246353e-05,401.3462919181327,5.313507439847099,117541225.18449645,9.83896923591038e+18,2.3977807120490245e+25
3286276.93035186,0.0,0.0,0.0,21652507.53220061,12932.45222605073,1.7083751529906742e-05,377.9132914191492,5.002850401354345,110669114.93905067,9.838535156934406e+18,2.397674925947743e+25
3651276.93035186,0.0,0.0,0.0,20450988.966483135,12214.817955435838,1.6110105409644765e-05,356.3750590618388,4.71725410339179,104351378.6507881,9.838101097109144e+18,2.397569144513536e+25
7301276.930351859,0.0,0.0,0.0,12490874.027551638,7460.458396455843,9.650399094854875e-06,213.4785254316382,2.8207662916264025,62398769.48143255,9.833761551974332e+18,2.3965115868188405e+25
18251276.93035186,0.0,0.0,0.0,4895542.006514965,2923.973725709393,3.4425456850316647e-06,76.15328333554896,0.9904667817956399,21910325.779115673,9.820754398124378e+18,2.3933417118174786e+25
36501276.93035185,0.0,0.0,0.0,1997176.5223955947,1192.8590683762782,1.0817035440745445e-06,23.92859355073993,0.2914491975555716,6447209.521683858,9.799114029606693e+18,2.3880679014223863e+25
73001276.93035185,0.0,0.0,0.0,1085535.3876132716,648.3606815108359,4.246018195965624e-07,9.3927069183482,0.09934351507386951,2197598.969815902,9.75597624337295e+18,2.377555118089937e+25
182501276.93035185,0.0,0.0,0.0,736271.9238095911,439.75513994809216,3.246203028843095e-07,7.180994578955938,0.07497043984461317,1658437.0026232612,9.627698954715e+18,2.3462936311228508e+25
365001276.93035185,0.0,0.0,0.0,492354.8082575346,294.0700991138184,2.362273772292591e-07,5.225635920526035,0.052978102561187075,1171939.8445353506,9.417640654088581e+18,2.295101912806514e+25
