Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
457842.21979657374,0.0,57,1589.1797965737778,0.0,0.0,107179179.93041582,33007.83806919525,9.166072469069524e-05,1045.5051410032427,23.60900075014629,269290164.80635613,1.43712259439937e+19,1.7582793580756339e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
549092.2197965737,0.0,57,1589.1797965737778,0.0,0.0,89009631.16175586,27412.184846847,7.533900229386446e-05,859.3354949143916,19.93551771594448,227389498.94749177,1.437106743271796e+19,1.7582599646637391e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
640342.2197965737,0.0,57,1589.1797965737778,0.0,0.0,76576056.35932782,23583.032356911743,6.41861693360811e-05,732.123493989675,17.40985061215855,198581108.54493347,1.4370908923190362e+19,1.7582405714657254e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
731592.2197965737,0.0,57,1589.1797965737778,0.0,0.0,67986344.86905673,20937.669646392314,5.6498098877761095e-05,644.4314403244625,15.653853981871686,178551771.98072392,1.4370750415411112e+19,1.7582211784816173e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
822842.2197965739,0.0,57,1589.1797965737778,0.0,0.0,61976897.5042366,19086.947653257866,5.1135800209404806e-05,583.2677211385235,14.414847168360364,164419350.5141104,1.4370591909380497e+19,1.7582017857114495e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
914092.2197965739,0.0,57,1589.1797965737778,0.0,0.0,57701747.15229704,17770.33494330898,4.73364251850678e-05,539.9310997671796,13.523590129134055,154253449.91043532,1.4370433405097632e+19,1.7581823931551137e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
1096592.2197965737,0.0,57,1589.1797965737778,0.0,0.0,52273850.7401037,16098.712470116312,4.255014358197096e-05,485.3375752318563,12.368020912741835,141072738.53596157,1.4370116401778653e+19,1.7581436086843687e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
1461592.2197965737,0.0,57,1589.1797965737778,0.0,0.0,46874685.22032759,14435.938213947764,3.788525677535333e-05,432.1287100938739,11.157150256527869,127261245.11352101,1.4369482416118518e+19,1.7580660423094556e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
1826592.2197965737,0.0,57,1589.1797965737778,0.0,0.0,43736180.621054195,13469.376875640284,3.5242635864120234e-05,401.98631532512144,10.40916924144361,118729586.6602162,1.4368848458428625e+19,1.7579884793566235e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
2191592.2197965737,0.0,57,1589.1797965737778,0.0,0.0,41217599.10943968,12693.732475735253,3.314404954791339e-05,378.0493151558872,9.794835991567863,111722348.02882095,1.4368214528707656e+19,1.757910919825711e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
2556592.2197965737,0.0,57,1589.1797965737778,0.0,0.0,38972827.74268248,12002.413043879247,3.127873240894864e-05,356.7730415395705,9.244007912794572,105439465.2553131,1.436758062695486e+19,1.7578333637166269e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
2921592.2197965737,0.0,57,1589.1797965737778,0.0,0.0,36918303.67756155,11369.683835699034,2.957258912656646e-05,337.3123447248987,8.73915965006227,99681039.75852276,1.4366946753168738e+19,1.757755811029187e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
3286592.2197965733,0.0,57,1589.1797965737778,0.0,0.0,35024792.38298628,10786.541529197806,2.8000371982440543e-05,319.37924292471246,8.273707409418922,94371975.13868459,1.436631290734833e+19,1.7576782617632739e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
3651592.2197965733,0.0,57,1589.1797965737778,0.0,0.0,33275172.690143194,10247.713339417536,2.6547685172877096e-05,302.8095340031294,7.843571602682462,89465738.59309684,1.436567908949223e+19,1.7576007159187157e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
7301592.219796574,0.0,57,1589.1797965737778,0.0,0.0,21331777.95200171,6569.520991155528,1.663101488232552e-05,189.69751350152546,4.906002711938767,55959093.43305156,1.4359342448693072e+19,1.756825445614003e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
18251592.219796572,0.0,57,1589.1797965737778,0.0,0.0,8665272.974272547,2668.6332862954987,6.122947472857833e-06,69.83986961228466,1.7884107930789441,20399060.608556706,1.4340349291758756e+19,1.7545016859074582e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
36501592.219796576,0.0,57,1589.1797965737778,0.0,0.0,3292534.3759614923,1013.9976960968909,1.7299027532647604e-06,19.731703279426174,0.4834535495293808,5514392.0493195,1.4308749841170282e+19,1.7506355813793705e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
73001592.21979657,0.0,57,1589.1797965737778,0.0,0.0,1608335.6023514327,495.3171050366677,5.052932125915356e-07,5.763500706122203,0.12051306783701625,1374602.1800159668,1.4245759677971739e+19,1.7429289108318868e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
182501592.21979657,0.0,57,1589.1797965737778,0.0,0.0,1123913.2975965766,346.13017336919575,4.2979846869801587e-07,4.902388783586744,0.10049378612015561,1146257.247933025,1.4058448087540144e+19,1.7200118608691564e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
365001592.21979654,0.0,57,1589.1797965737778,0.0,0.0,809688.0697031901,249.35862271640437,3.646160932417477e-07,4.158902313538685,0.08508628674261982,970515.4581580074,1.3751719166267611e+19,1.682484433988522e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
