Days,Keff,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y)
222852.06906190532,0.0,0.0,0.0,285896263.61894774,106723.7756804822,0.00024985752750862476,3454.4696038124257,60.66225995200757,838701700.094044,2.0645276918239465e+19,2.122067019202432e+25
259352.06906190532,0.0,0.0,0.0,253590546.75410166,94664.19841900271,0.0002212423878381466,3058.843619731951,54.226105440942554,749716988.1039406,2.0645185832900043e+19,2.122057656809499e+25
295852.0690619053,0.0,0.0,0.0,227110653.53333074,84779.37464283995,0.000197629699056851,2732.380308929947,48.93427414551299,676553411.4815242,2.0645094747962073e+19,2.1220482944578295e+25
332352.0690619053,0.0,0.0,0.0,204999132.68321323,76525.24441640404,0.00017783797975388295,2458.7447958396697,44.505423987911165,615321202.8631657,2.064500366342602e+19,2.1220389321474725e+25
368852.0690619053,0.0,0.0,0.0,186337732.10163376,69559.02840384851,0.00016109935413357,2227.3206158618577,40.760653037653796,563546907.528168,2.0644912579292295e+19,2.1220295698784696e+25
460102.0690619054,0.0,0.0,0.0,150983168.4118402,56361.330481010795,0.000129343320310368,1788.2693906547088,33.64702291046303,465195581.90602297,2.0644684870714233e+19,2.122006164386482e+25
551352.0690619054,0.0,0.0,0.0,127079192.05856514,47438.084762771185,0.00010787051346784288,1491.3915687788883,28.81833301056699,398435285.9415512,2.064445716464811e+19,2.1219827591526886e+25
642602.0690619054,0.0,0.0,0.0,110753417.41031587,41343.74729464632,9.322206566205271e-05,1288.8656805548953,25.504839932782527,352623733.9191524,2.0644229461092434e+19,2.121959354176937e+25
733852.0690619054,0.0,0.0,0.0,99494881.47782911,37140.98700621234,8.314011851984835e-05,1149.475123475176,23.205470596698394,320833210.9013225,2.0644001760048476e+19,2.121935949459358e+25
825102.0690619054,0.0,0.0,0.0,91634685.8890993,34206.81172110127,7.612115210617378e-05,1052.4325954073267,21.58669964589029,298452476.164771,2.0643774061515973e+19,2.121912544999923e+25
916352.0690619054,0.0,0.0,0.0,86056889.51798779,32124.645689385212,7.115922107536347e-05,983.8301398677146,20.42537644280967,282396303.09187615,2.064354636549411e+19,2.1218891407985505e+25
1098852.0690619054,0.0,0.0,0.0,79005841.93606387,29492.521677269295,6.493327160496916e-05,897.7516718111266,18.92637808679927,261671515.2152172,2.06430909809886e+19,2.1218423331706353e+25
1463852.0690619054,0.0,0.0,0.0,72054447.70598768,26897.597808428352,5.891561554389668e-05,814.5530179364503,17.368430796880755,240131713.66899526,2.0642180242111513e+19,2.1217487210121825e+25
1828852.0690619051,0.0,0.0,0.0,68032645.68068044,25396.277393299457,5.5521928424323246e-05,767.6327225332569,16.4083388981092,226857715.82613096,2.064126954341552e+19,2.1216551129838256e+25
2193852.069061905,0.0,0.0,0.0,64783686.23671765,24183.45560086562,5.2808705228796686e-05,730.1203563829844,15.613594495749362,215869772.3844135,2.0640358884897497e+19,2.1215615090852434e+25
2558852.069061905,0.0,0.0,0.0,61856772.32646045,23090.851942320747,5.037077424258678e-05,696.4141135812187,14.893056164498883,205907784.0925035,2.063944826655554e+19,2.1214679093162405e+25
2923852.069061905,0.0,0.0,0.0,59146556.23137851,22079.14059319073,4.811445020901207e-05,665.2187244806594,14.224800346279256,196668641.15120938,2.0638537688389075e+19,2.121374313676758e+25
