Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
17701.93035186008,0.0,52,1219.0,0.0,0.0,5602573138.462825,3346264.1381546147,0.0006637603962450992,14683.184522997652,153.13743298153915,3387585638.6825333,9.84242301638347e+18,2.5066299767888155e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
19526.93035186008,0.0,52,1219.0,0.0,0.0,4936199180.418868,2948257.146850179,0.0006204859713562456,13725.901790607859,143.64610431192156,3177625943.8697805,9.842420845178933e+18,2.506629423834897e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
23176.93035186008,0.0,52,1219.0,0.0,0.0,3863021336.586301,2307277.2892156364,0.0005471222223603927,12103.006737063233,127.41499847067563,2818574208.5937343,9.842416502772322e+18,2.5066283179276865e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
26826.930351860083,0.0,52,1219.0,0.0,0.0,3053722797.5757437,1823905.3436429673,0.0004879573298189439,10794.207599025123,114.20437427793168,2526339188.572428,9.842412160367505e+18,2.5066272120209327e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
30476.930351860083,0.0,52,1219.0,0.0,0.0,2436972250.575553,1455537.0623892169,0.00043986751716244035,9730.402652381257,103.38489994388031,2286999301.788868,9.842407817964714e+18,2.506626106114695e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
34126.93035186008,0.0,52,1219.0,0.0,0.0,1962814771.707044,1172335.731828662,0.00040048630741592136,8859.242557988566,94.46330196299479,2089642740.3935213,9.842403475563651e+18,2.5066250002088975e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
37776.93035186008,0.0,52,1219.0,0.0,0.0,1595581709.7716823,952997.439381814,0.00036799061574314273,8140.398469469522,87.05257104333747,1925708389.7465563,9.842399133164351e+18,2.5066238943035495e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
46901.93035186008,0.0,52,1219.0,0.0,0.0,991575749.3029585,592241.1520836762,0.0003083144037960932,6820.288326398426,73.29677003356792,1621413397.7122605,9.842388277173703e+18,2.506621129542113e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
56026.93035186008,0.0,52,1219.0,0.0,0.0,657930352.7070276,392963.8561168338,0.00026863122157230713,5942.44823478134,64.0148716476049,1416086554.6288362,9.842377421194783e+18,2.506618364783665e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
65151.93035186008,0.0,52,1219.0,0.0,0.0,468686114.134913,279933.4336242163,0.00024069057773120378,5324.367325569054,57.404083876392505,1269847916.0535312,9.842366565227715e+18,2.5066156000282346e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
74276.93035186008,0.0,52,1219.0,0.0,0.0,358409339.2656698,214068.1235432228,0.00021989378981783245,4864.3171686975065,52.447012001910366,1160191477.6180174,9.84235570927278e+18,2.506612835275895e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
83401.93035186008,0.0,52,1219.0,0.0,0.0,292049694.6790886,174433.3176401466,0.00020363014949934286,4504.5457313491,48.5574143036542,1074148861.868714,9.842344853329758e+18,2.5066100705265887e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
92526.93035186008,0.0,52,1219.0,0.0,0.0,250470402.9827916,149599.140690631,0.00019038108195156854,4211.460297716517,45.38866398194431,1004052263.8430107,9.842333997398362e+18,2.5066073057802435e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
110776.93035186008,0.0,52,1219.0,0.0,0.0,204012232.76962095,121850.94266331001,0.00016962934487318144,3752.406719921893,40.445685548154884,894707589.3985779,9.842312285572714e+18,2.506601776297013e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
129026.93035186008,0.0,52,1219.0,0.0,0.0,178858474.09253132,106827.28861708463,0.00015368111841349144,3399.6126194499625,36.68088905160722,811425727.5052507,9.842290573794791e+18,2.506596246825936e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
147276.9303518601,0.0,52,1219.0,0.0,0.0,162065077.23177058,96797.05067388482,0.000140770424265441,3114.012415568847,33.66339306974915,744675058.8156631,9.842268862064538e+18,2.506590717367e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
