Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
12977.06906190531,0.0,76,3849.029061905309,0.0,0.0,17555319864.08342,6553321.108353867,0.0016207410154565412,22407.972372789296,381.1639264895849,5269880044.268883,2.064580066673716e+19,2.1221208537631326e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
14802.06906190531,0.0,76,3849.029061905309,0.0,0.0,15230939221.189083,5685640.37972797,0.0015224005603033939,21048.341079952224,358.1165641482013,4951232799.776267,2.0645796112345403e+19,2.122120385630659e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
16627.06906190531,0.0,76,3849.029061905309,0.0,0.0,13272677352.43248,4954630.125311443,0.0014337476803584206,19822.647853440285,337.20867803090994,4662165434.89705,2.064579155795437e+19,2.1221199174982605e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
18452.06906190531,0.0,76,3849.029061905309,0.0,0.0,11611124634.964825,4334380.048393119,0.0013532982214842938,18710.373137945728,318.2193553077661,4399623662.399038,2.064578700356381e+19,2.1221194493659108e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
20277.06906190531,0.0,76,3849.029061905309,0.0,0.0,10194101499.74971,3805411.7530315677,0.0012800882274365594,17698.189508119096,300.9625903896751,4161035814.0996747,2.064578244917548e+19,2.1221189812337895e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
22102.06906190531,0.0,76,3849.029061905309,0.0,0.0,8980409107.560488,3352345.8998109316,0.0012133614866963755,16775.641766824887,285.2712617839303,3944091308.755097,2.0645777894787404e+19,2.122118513101695e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
25752.069061905313,0.0,76,3849.029061905309,0.0,0.0,7036386167.67777,2626650.9728206214,0.001096880622835087,15165.205580863892,257.9908914770556,3566919522.3153515,2.064576878601596e+19,2.12211757683799e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
29402.069061905313,0.0,76,3849.029061905309,0.0,0.0,5579953348.325669,2082971.2215056617,0.000999597962457487,13820.199102158438,235.32186814529598,3253503101.2512507,2.0645759677248545e+19,2.1221166405746982e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
33052.06906190531,0.0,76,3849.029061905309,0.0,0.0,4475939851.329597,1670848.0013201963,0.0009180868297295481,12693.245941336554,216.39722840767834,2991855620.0304008,2.064575056848415e+19,2.122115704311718e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
36702.06906190531,0.0,76,3849.029061905309,0.0,0.0,3630617099.394205,1355292.8603988595,0.000849526281588914,11745.34442348309,200.51062182150127,2772211248.6684833,2.064574145972464e+19,2.1221147680492387e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
40352.06906190531,0.0,76,3849.029061905309,0.0,0.0,2977761794.873786,1111584.9427454984,0.0007915838490296363,10944.246397568835,187.08970657065575,2586656927.9655056,2.0645732350969156e+19,2.122113831787174e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
49477.06906190531,0.0,76,3849.029061905309,0.0,0.0,1905976616.89125,711492.4075554267,0.0006813966021619576,9420.824234436155,161.51038210831905,2233003388.997593,2.0645709579093324e+19,2.1221114911333357e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
58602.06906190531,0.0,76,3849.029061905309,0.0,0.0,1312531380.7301016,489961.99837481626,0.0006047943876021796,8361.740586166497,143.61311889031148,1985560166.4758973,2.064568680724265e+19,2.1221091504820823e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
67727.0690619053,0.0,76,3849.029061905309,0.0,0.0,972959880.921099,363201.50100293296,0.0005488372291654048,7588.090478991392,130.44820222367272,1803545220.1378994,2.0645664035417375e+19,2.12210680983344e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
76852.0690619053,0.0,76,3849.029061905309,0.0,0.0,772009906.047061,288187.7887914313,0.0005059046734754238,6994.5153719140035,120.29679668287422,1663194348.077617,2.06456412636171e+19,2.122104469187368e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
85977.0690619053,0.0,76,3849.029061905309,0.0,0.0,648327008.4827399,242017.52532565914,0.000471495997634612,6518.789361236112,112.1427275436399,1550458164.902597,2.0645618491842474e+19,2.122102128543932e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
95102.0690619053,0.0,76,3849.029061905309,0.0,0.0,568501481.5822654,212219.0189770161,0.00044291245257507155,6123.600196587164,105.37154207122391,1456841396.060482,2.064559572009319e+19,2.122099787903101e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
113352.06906190532,0.0,76,3849.029061905309,0.0,0.0,474669210.24650073,177191.85859769944,0.00039718550131534475,5491.390453791698,94.58226993456357,1307671535.0801404,2.0645550176670245e+19,2.1220951066292114e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
131602.06906190532,0.0,76,3849.029061905309,0.0,0.0,420115644.7038483,156827.26055137976,0.00036132003587220033,4995.523223233073,86.19013925059785,1191643970.6995535,2.064550463334719e+19,2.12209042536559e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
149852.06906190532,0.0,76,3849.029061905309,0.0,0.0,381851919.826373,142543.58598064035,0.00033187575064604747,4588.4336737048225,79.36304874729116,1097254272.4530785,2.064545909012532e+19,2.1220857441123688e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
168102.06906190532,0.0,76,3849.029061905309,0.0,0.0,351772923.8363277,131315.2335002655,0.0003069792277866641,4244.220384171682,73.63868964259272,1018110671.1949372,2.0645413547003388e+19,2.1220810628694194e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
186352.06906190532,0.0,76,3849.029061905309,0.0,0.0,326651593.78747666,121937.5551808933,0.0002854800994518919,3946.97864772502,68.73062415207286,950252947.557068,2.064536800398171e+19,2.1220763816367754e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
222852.06906190532,0.0,76,3849.029061905309,0.0,0.0,285896263.61894774,106723.7756804822,0.00024985752750862476,3454.4696038124257,60.66225995200757,838701700.094044,2.0645276918239465e+19,2.1220670192024377e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
259352.06906190532,0.0,76,3849.029061905309,0.0,0.0,253590546.75410166,94664.19841900271,0.0002212423878381466,3058.843619731951,54.226105440942554,749716988.1039406,2.0645185832900043e+19,2.1220576568095044e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
295852.0690619053,0.0,76,3849.029061905309,0.0,0.0,227110653.53333074,84779.37464283995,0.000197629699056851,2732.380308929947,48.93427414551299,676553411.4815242,2.0645094747962073e+19,2.122048294457835e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
332352.0690619053,0.0,76,3849.029061905309,0.0,0.0,204999132.68321323,76525.24441640404,0.00017783797975388295,2458.7447958396697,44.505423987911165,615321202.8631657,2.064500366342602e+19,2.122038932147478e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
368852.0690619053,0.0,76,3849.029061905309,0.0,0.0,186337732.10163376,69559.02840384851,0.00016109935413357,2227.3206158618577,40.760653037653796,563546907.528168,2.0644912579292295e+19,2.122029569878475e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
460102.0690619054,0.0,76,3849.029061905309,0.0,0.0,150983168.4118402,56361.330481010795,0.000129343320310368,1788.2693906547088,33.64702291046303,465195581.90602297,2.0644684870714233e+19,2.1220061643864876e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
551352.0690619054,0.0,76,3849.029061905309,0.0,0.0,127079192.05856514,47438.084762771185,0.00010787051346784288,1491.3915687788883,28.81833301056699,398435285.9415512,2.064445716464811e+19,2.121982759152694e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
642602.0690619054,0.0,76,3849.029061905309,0.0,0.0,110753417.41031587,41343.74729464632,9.322206566205271e-05,1288.8656805548953,25.504839932782527,352623733.9191524,2.0644229461092434e+19,2.121959354176943e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
733852.0690619054,0.0,76,3849.029061905309,0.0,0.0,99494881.47782911,37140.98700621234,8.314011851984835e-05,1149.475123475176,23.205470596698394,320833210.9013225,2.0644001760048476e+19,2.1219359494593636e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
825102.0690619054,0.0,76,3849.029061905309,0.0,0.0,91634685.8890993,34206.81172110127,7.612115210617378e-05,1052.4325954073267,21.58669964589029,298452476.164771,2.0643774061515973e+19,2.1219125449999287e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
916352.0690619054,0.0,76,3849.029061905309,0.0,0.0,86056889.51798779,32124.645689385212,7.115922107536347e-05,983.8301398677146,20.42537644280967,282396303.09187615,2.064354636549411e+19,2.1218891407985556e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
1098852.0690619054,0.0,76,3849.029061905309,0.0,0.0,79005841.93606387,29492.521677269295,6.493327160496916e-05,897.7516718111266,18.92637808679927,261671515.2152172,2.06430909809886e+19,2.1218423331706404e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
1463852.0690619054,0.0,76,3849.029061905309,0.0,0.0,72054447.70598768,26897.597808428352,5.891561554389668e-05,814.5530179364503,17.368430796880755,240131713.66899526,2.0642180242111513e+19,2.1217487210121876e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
1828852.0690619051,0.0,76,3849.029061905309,0.0,0.0,68032645.68068044,25396.277393299457,5.5521928424323246e-05,767.6327225332569,16.4083388981092,226857715.82613096,2.064126954341552e+19,2.1216551129838307e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
2193852.069061905,0.0,76,3849.029061905309,0.0,0.0,64783686.23671765,24183.45560086562,5.2808705228796686e-05,730.1203563829844,15.613594495749362,215869772.3844135,2.0640358884897497e+19,2.121561509085249e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
2558852.069061905,0.0,76,3849.029061905309,0.0,0.0,61856772.32646045,23090.851942320747,5.037077424258678e-05,696.4141135812187,14.893056164498883,205907784.0925035,2.063944826655554e+19,2.121467909316246e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
2923852.069061905,0.0,76,3849.029061905309,0.0,0.0,59146556.23137851,22079.14059319073,4.811445020901207e-05,665.2187244806594,14.224800346279256,196668641.15120938,2.0638537688389075e+19,2.121374313676763e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
3288852.069061905,0.0,76,3849.029061905309,0.0,0.0,56618710.36733093,21135.507222350243,4.6010008497824015e-05,636.1232235494607,13.601202033054873,188046922.04791775,2.0637627150395703e+19,2.121280722166554e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
3653852.069061905,0.0,76,3849.029061905309,0.0,0.0,54254588.27741881,20252.991192195543,4.4041667287083717e-05,608.9094151433923,13.017825927789358,179981305.4410271,2.063671665257416e+19,2.1211871347854885e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
7303852.069061905,0.0,76,3849.029061905309,0.0,0.0,37102703.43471846,13850.270543528424,2.9752386041326922e-05,411.34927670773965,8.780705782447523,121399909.4921722,2.062761388340596e+19,2.1202514880362704e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
18253852.069061905,0.0,76,3849.029061905309,0.0,0.0,15556469.93168632,5807.1595142715405,1.178240441924679e-05,162.90066716004085,3.4456302476265193,47638448.499381796,2.06003296599765e+19,2.117447023319546e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
36503852.069061905,0.0,76,3849.029061905309,0.0,0.0,5294435.154470207,1976.3885775493895,3.2765101667532513e-06,45.30023526003548,0.9199249724371475,12718659.656801471,2.055493612834333e+19,2.1127811563154197e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
73003852.0690619,0.0,76,3849.029061905309,0.0,0.0,2196935.7833182546,820.1061418409621,8.610548232906664e-07,11.904735246253532,0.2062621945579277,2851731.099001652,2.0464448923267166e+19,2.1034802438446212e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
182503852.0690619,0.0,76,3849.029061905309,0.0,0.0,1574788.9313939614,587.8615499578594,6.787181765538506e-07,9.383792971293769,0.15966868330743603,2207540.507849021,2.0195370365032075e+19,2.0758224538199804e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
365003852.06906193,0.0,76,3849.029061905309,0.0,0.0,1160440.1224799543,433.1870229939375,5.498774424731037e-07,7.602472216010714,0.12945375124493672,1789796.1819849203,1.975474533101802e+19,2.0305319083737193e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
