isotope,ST1-charged (g),ST1-discharged (g)
SM162,0.000E+00,1.619E-08
SM163,0.000E+00,2.309E-10
SM164,0.000E+00,3.208E-11
SM165,0.000E+00,4.248E-13
EU150,0.000E+00,4.818E-07
EU151,0.000E+00,1.889E-02
EU152,0.000E+00,6.675E-02
EU152M,0.000E+00,7.036E-05
EU153,0.000E+00,1.939E+02
EU154,0.000E+00,6.557E+01
EU155,0.000E+00,2.569E+01
EU156,0.000E+00,5.247E+00
EU157,0.000E+00,2.329E-02
EU158,0.000E+00,4.118E-04
EU159,0.000E+00,8.824E-05
EU160,0.000E+00,1.889E-06
EU161,0.000E+00,6.785E-07
EU162,0.000E+00,1.249E-06
EU163,0.000E+00,1.579E-08
EU164,0.000E+00,4.518E-10
EU165,0.000E+00,8.094E-11
GD152,0.000E+00,7.834E-02
GD153,0.000E+00,6.899E-03
GD154,0.000E+00,6.438E+00
GD155,0.000E+00,2.299E-01
GD155M,0.000E+00,5.785E-13
GD156,0.000E+00,1.279E+02
GD157,0.000E+00,1.759E-01
GD158,0.000E+00,3.338E+01
GD159,0.000E+00,7.715E-03
GD160,0.000E+00,2.099E+00
GD161,0.000E+00,4.208E-06
GD162,0.000E+00,5.055E-06
GD163,0.000E+00,3.119E-07
GD164,0.000E+00,1.709E-06
GD165,0.000E+00,4.358E-08
TB159,0.000E+00,4.328E+00
TB160,0.000E+00,1.529E-01
TB161,0.000E+00,1.409E-02
TB162,0.000E+00,3.748E-06
TB162M,0.000E+00,2.049E-06
TB163,0.000E+00,4.248E-06
TB164,0.000E+00,2.939E-07
TB165,0.000E+00,2.339E-08
DY160,0.000E+00,4.599E-01
DY161,0.000E+00,6.958E-01
DY162,0.000E+00,5.717E-01
DY163,0.000E+00,5.366E-01
DY164,0.000E+00,1.330E-01
DY165,0.000E+00,9.997E-05
DY165M,0.000E+00,5.557E-07
DY166,0.000E+00,1.519E-04
HO165,0.000E+00,2.848E-01
HO166,0.000E+00,3.139E-04
HO166M,0.000E+00,3.518E-03
ER166,0.000E+00,8.788E-02
ER167,0.000E+00,5.658E-03
ER167M,0.000E+00,1.899E-10
ER168,0.000E+00,1.129E-02
ER169,0.000E+00,4.368E-06
ER170,0.000E+00,3.698E-08
ER171,0.000E+00,4.008E-13
ER172,0.000E+00,6.858E-16
TM169,0.000E+00,9.057E-05
TM170,0.000E+00,1.529E-05
TM170M,0.000E+00,5.817E-19
TM171,0.000E+00,1.719E-06
TM172,0.000E+00,5.927E-10
YB170,0.000E+00,2.409E-05
YB171,0.000E+00,1.659E-06
YB172,0.000E+00,1.449E-07
TL207,0.000E+00,4.996E-15
TL208,0.000E+00,3.328E-12
TL209,0.000E+00,2.999E-17
PB206,0.000E+00,1.069E-12
PB207,0.000E+00,5.708E-10
PB208,0.000E+00,1.139E-06
PB209,0.000E+00,1.249E-13
PB210,0.000E+00,5.836E-11
PB211,0.000E+00,3.868E-14
PB212,0.000E+00,1.969E-09
PB214,0.000E+00,1.179E-15
BI208,0.000E+00,7.816E-16
BI209,0.000E+00,2.129E-10
BI210,0.000E+00,3.608E-14
BI210M,0.000E+00,4.868E-15
BI211,0.000E+00,2.279E-15
BI212,0.000E+00,1.859E-10
BI213,0.000E+00,2.939E-14
BI214,0.000E+00,8.724E-16
PO210,0.000E+00,6.639E-13
PO211,0.000E+00,2.799E-20
PO214,0.000E+00,3.558E-22
PO215,0.000E+00,3.239E-20
PO216,0.000E+00,7.834E-15
PO218,0.000E+00,1.359E-16
AT217,0.000E+00,3.528E-19
RN219,0.000E+00,7.337E-17
RN220,0.000E+00,2.958E-12
RN222,0.000E+00,2.509E-13
FR221,0.000E+00,3.208E-15
FR223,0.000E+00,3.528E-16
RA222,0.000E+00,5.658E-17
RA223,0.000E+00,1.859E-11
RA224,0.000E+00,1.709E-08
RA225,0.000E+00,1.449E-11
RA226,0.000E+00,3.888E-08
RA228,0.000E+00,2.589E-14
AC225,0.000E+00,9.787E-12
AC227,0.000E+00,1.369E-08
AC228,0.000E+00,5.379E-12
TH226,0.000E+00,2.819E-15
TH227,0.000E+00,3.058E-11
TH228,0.000E+00,3.308E-06
TH229,0.000E+00,9.737E-07
TH230,0.000E+00,1.739E-03
TH231,0.000E+00,1.899E-06
TH232,0.000E+00,3.988E-04
TH233,0.000E+00,7.638E-10
TH234,0.000E+00,1.339E-05
PA231,0.000E+00,5.256E-04
PA232,0.000E+00,1.849E-06
PA233,0.000E+00,2.189E-05
PA234,0.000E+00,3.388E-09
PA234M,0.000E+00,4.608E-10
PA235,0.000E+00,6.926E-15
U230,0.000E+00,2.769E-12
U231,0.000E+00,1.689E-10
U232,0.000E+00,4.718E-04
U233,0.000E+00,1.939E-03
U234,3.368E+02,1.689E+02
U235,4.208E+04,7.405E+03
U236,0.000E+00,5.516E+03
U237,0.000E+00,1.080E+01
U238,9.576E+05,9.217E+05
U239,0.000E+00,6.155E-01
U240,0.000E+00,2.379E-05
U241,0.000E+00,8.208E-16
NP236,0.000E+00,2.479E-03
NP237,0.000E+00,6.365E+02
NP238,0.000E+00,1.929E+00
NP239,0.000E+00,8.856E+01
NP240,0.000E+00,2.459E-03
NP240M,0.000E+00,2.079E-07
NP241,0.000E+00,7.875E-13
PU236,0.000E+00,1.169E-09
PU237,0.000E+00,8.883E-05
PU238,0.000E+00,3.009E+02
PU239,0.000E+00,6.087E+03
PU240,0.000E+00,2.929E+03
PU241,0.000E+00,1.789E+03
PU242,0.000E+00,8.724E+02
PU243,0.000E+00,1.999E-01
PU244,0.000E+00,2.889E-02
PU245,0.000E+00,6.059E-07
PU246,0.000E+00,3.948E-09
AM240,0.000E+00,3.518E-06
AM241,0.000E+00,6.388E+01
AM242,0.000E+00,1.659E-01
AM242M,0.000E+00,8.455E-01
AM243,0.000E+00,1.969E+02
AM244,0.000E+00,1.759E-01
AM245,0.000E+00,1.179E-07
AM246,0.000E+00,6.328E-12
CM241,0.000E+00,1.349E-05
CM242,0.000E+00,2.579E+01
CM243,0.000E+00,7.624E-01
CM244,0.000E+00,8.445E+01
CM245,0.000E+00,5.598E+00
CM246,0.000E+00,7.159E-01
CM247,0.000E+00,9.796E-03
CM248,0.000E+00,7.565E-04
CM249,0.000E+00,9.048E-09
CM250,0.000E+00,4.288E-12
BK249,0.000E+00,9.025E-06
BK250,0.000E+00,1.039E-08
BK251,0.000E+00,1.189E-12
CF249,0.000E+00,1.609E-06
CF250,0.000E+00,2.019E-06
CF251,0.000E+00,9.737E-07
CF252,0.000E+00,6.506E-07
CF253,0.000E+00,9.655E-10
CF254,0.000E+00,4.338E-11
CF255,0.000E+00,4.827E-15
ES253,0.000E+00,7.788E-10
ES254,0.000E+00,1.479E-10
ES254M,0.000E+00,4.378E-12
ES255,0.000E+00,2.439E-12
