isotope,ST1-charged (g),ST1-discharged (g)
GD160,0.000E+00,1.089E+01
GD161,0.000E+00,1.389E-05
GD162,0.000E+00,1.892E-05
GD163,0.000E+00,1.160E-06
GD164,0.000E+00,8.328E-06
GD165,0.000E+00,2.200E-07
TB159,0.000E+00,1.681E+01
TB160,0.000E+00,3.409E-01
TB161,0.000E+00,4.075E-02
TB162,0.000E+00,1.415E-05
TB162M,0.000E+00,9.215E-06
TB163,0.000E+00,1.642E-05
TB164,0.000E+00,1.573E-06
TB165,0.000E+00,1.460E-07
DY160,0.000E+00,2.253E+00
DY161,0.000E+00,5.192E+00
DY162,0.000E+00,3.227E+00
DY163,0.000E+00,1.176E+00
DY164,0.000E+00,8.703E-01
DY165,0.000E+00,4.472E-05
DY165M,0.000E+00,2.090E-07
DY166,0.000E+00,2.666E-04
HO165,0.000E+00,3.874E-01
HO166,0.000E+00,2.181E-04
HO166M,0.000E+00,6.804E-04
ER166,0.000E+00,1.362E-01
ER167,0.000E+00,3.353E-03
ER167M,0.000E+00,2.470E-12
TL207,0.000E+00,1.521E-15
TL208,0.000E+00,1.065E-10
TL209,0.000E+00,2.264E-15
PB206,0.000E+00,5.879E-13
PB207,0.000E+00,1.365E-10
PB208,0.000E+00,5.840E-05
PB209,0.000E+00,9.263E-12
PB210,0.000E+00,2.242E-11
PB211,0.000E+00,1.172E-14
PB212,0.000E+00,6.183E-08
PB214,0.000E+00,1.132E-15
BI209,0.000E+00,2.839E-08
BI210,0.000E+00,1.465E-14
BI211,0.000E+00,6.981E-16
BI212,0.000E+00,5.892E-09
BI213,0.000E+00,2.241E-12
BI214,0.000E+00,8.320E-16
PO210,0.000E+00,2.875E-13
PO211,0.000E+00,8.439E-21
PO212,0.000E+00,3.110E-19
PO213,0.000E+00,3.261E-21
PO214,0.000E+00,1.270E-22
PO215,0.000E+00,9.918E-21
PO216,0.000E+00,2.477E-13
PO218,0.000E+00,1.310E-16
AT217,0.000E+00,2.590E-17
RN219,0.000E+00,2.251E-17
RN220,0.000E+00,9.414E-11
RN222,0.000E+00,2.410E-13
FR221,0.000E+00,2.374E-13
FR223,0.000E+00,1.081E-16
RA223,0.000E+00,5.633E-12
RA224,0.000E+00,5.385E-07
RA225,0.000E+00,1.069E-09
RA226,0.000E+00,3.752E-08
RA228,0.000E+00,3.114E-15
AC225,0.000E+00,7.251E-10
AC227,0.000E+00,4.050E-09
AC228,0.000E+00,3.250E-19
TH227,0.000E+00,8.983E-12
TH228,0.000E+00,1.047E-04
TH229,0.000E+00,4.285E-06
TH230,0.000E+00,1.915E-03
TH231,0.000E+00,2.894E-07
TH232,0.000E+00,3.361E-05
TH233,0.000E+00,8.208E-11
TH234,0.000E+00,1.126E-05
PA231,0.000E+00,1.304E-04
PA232,0.000E+00,5.004E-08
PA233,0.000E+00,2.907E-05
PA234,0.000E+00,1.311E-09
PA234M,0.000E+00,3.831E-10
U232,0.000E+00,8.783E-03
U233,0.000E+00,6.338E-03
U234,1.951E+02,1.870E+02
U235,3.544E+02,1.954E+02
U236,3.047E+02,3.049E+02
U237,0.000E+00,2.947E+00
U238,8.606E+05,7.808E+05
U239,0.000E+00,1.058E+00
U240,0.000E+00,6.494E-05
NP236,0.000E+00,3.604E-05
NP237,8.805E+02,8.479E+02
NP238,0.000E+00,7.900E-01
NP239,0.000E+00,1.522E+02
NP240,0.000E+00,2.215E-03
NP240M,0.000E+00,5.604E-07
PU236,7.193E-03,1.391E-02
PU238,1.503E+03,1.482E+03
PU239,8.853E+04,8.975E+04
PU240,3.658E+04,3.714E+04
PU241,4.434E+03,4.682E+03
PU242,3.048E+03,3.096E+03
PU243,0.000E+00,7.562E-02
PU244,0.000E+00,1.453E-02
PU245,0.000E+00,8.663E-07
AM241,1.925E+03,1.761E+03
AM242,0.000E+00,4.580E-01
AM242M,1.284E+02,1.152E+02
AM243,8.335E+02,8.423E+02
AM244,0.000E+00,5.403E-03
AM245,0.000E+00,2.420E-07
CM242,1.436E+01,9.103E+01
CM243,6.200E+00,6.277E+00
CM244,4.868E+02,5.111E+02
CM245,1.240E+02,1.252E+02
CM246,6.531E+01,6.642E+01
CM247,4.986E+00,5.020E+00
CM248,2.339E+00,2.379E+00
CM249,0.000E+00,6.934E-06
CM250,0.000E+00,7.902E-07
BK249,1.901E-02,4.449E-02
BK250,0.000E+00,1.024E-06
CF249,1.840E-01,1.572E-01
CF250,2.628E-02,2.744E-02
CF251,3.288E-03,3.229E-03
CF252,1.492E-04,1.939E-04
CF253,0.000E+00,2.948E-07
CF254,0.000E+00,2.806E-09
ES253,0.000E+00,3.314E-07
