isotope,ST1-charged (g),ST1-discharged (g)
SM146,0.000E+00,6.032E-04
SM147,0.000E+00,2.209E+02
SM148,0.000E+00,3.222E+02
SM149,0.000E+00,4.393E+00
SM150,0.000E+00,7.833E+02
SM151,0.000E+00,2.800E+01
SM152,0.000E+00,3.197E+02
SM153,0.000E+00,2.345E+00
SM154,0.000E+00,7.731E+01
SM155,0.000E+00,1.246E-03
SM156,0.000E+00,1.979E-02
SM157,0.000E+00,1.732E-04
SM158,0.000E+00,6.507E-05
SM159,0.000E+00,9.764E-07
SM160,0.000E+00,2.768E-07
SM161,0.000E+00,3.400E-08
SM162,0.000E+00,6.493E-10
SM163,0.000E+00,2.559E-11
SM164,0.000E+00,8.474E-13
SM165,0.000E+00,1.847E-14
EU149,0.000E+00,1.470E-11
EU150,0.000E+00,5.813E-08
EU151,0.000E+00,1.869E-02
EU152,0.000E+00,3.080E-02
EU152M,0.000E+00,4.008E-09
EU153,0.000E+00,2.857E+02
EU154,0.000E+00,3.584E+01
EU155,0.000E+00,1.363E+01
EU156,0.000E+00,9.647E+00
EU157,0.000E+00,3.125E-02
EU158,0.000E+00,6.098E-04
EU159,0.000E+00,1.177E-04
EU160,0.000E+00,1.745E-06
EU161,0.000E+00,4.784E-07
EU162,0.000E+00,2.837E-08
EU163,0.000E+00,3.663E-09
EU164,0.000E+00,1.563E-10
EU165,0.000E+00,1.024E-11
GD152,0.000E+00,6.276E-04
GD153,0.000E+00,6.101E-05
GD154,0.000E+00,2.660E+00
GD155,0.000E+00,8.545E-02
GD156,0.000E+00,1.559E+02
GD157,0.000E+00,1.445E-01
GD158,0.000E+00,2.972E+01
GD159,0.000E+00,8.837E-03
GD160,0.000E+00,1.761E+00
GD161,0.000E+00,4.915E-06
GD162,0.000E+00,2.955E-06
GD163,0.000E+00,1.531E-07
GD164,0.000E+00,3.178E-08
GD165,0.000E+00,1.907E-09
TB159,0.000E+00,4.057E+00
TB160,0.000E+00,8.590E-02
TB161,0.000E+00,1.595E-02
TB162,0.000E+00,2.711E-06
TB163,0.000E+00,2.956E-06
TB164,0.000E+00,1.663E-07
TB165,0.000E+00,4.628E-08
DY160,0.000E+00,2.214E-01
DY161,0.000E+00,5.210E-01
DY162,0.000E+00,4.078E-01
DY163,0.000E+00,2.588E-01
DY164,0.000E+00,4.043E-02
DY165,0.000E+00,4.429E-05
DY165M,0.000E+00,1.951E-08
DY166,0.000E+00,5.728E-05
HO165,0.000E+00,9.129E-02
HO166,0.000E+00,1.019E-04
HO166M,0.000E+00,4.280E-07
ER166,0.000E+00,2.015E-02
ER167,0.000E+00,5.183E-04
ER167M,0.000E+00,1.386E-11
ER168,0.000E+00,3.082E-03
ER169,0.000E+00,9.895E-06
ER170,0.000E+00,1.105E-04
ER171,0.000E+00,3.494E-08
ER172,0.000E+00,1.183E-07
TM169,0.000E+00,3.717E-04
TM170,0.000E+00,5.550E-09
TM171,0.000E+00,3.009E-05
TM172,0.000E+00,1.537E-07
YB168,0.000E+00,1.594E-13
YB169,0.000E+00,3.175E-13
YB170,0.000E+00,9.838E-09
YB171,0.000E+00,1.204E-05
YB172,0.000E+00,2.655E-05
TL206,0.000E+00,4.958E-19
TL207,0.000E+00,9.183E-12
TL208,0.000E+00,1.810E-08
TL209,0.000E+00,5.657E-13
PB206,0.000E+00,9.348E-09
PB207,0.000E+00,1.032E-06
PB208,0.000E+00,4.614E-03
PB209,0.000E+00,2.405E-09
PB210,0.000E+00,6.440E-07
PB211,0.000E+00,7.104E-11
PB212,0.000E+00,1.074E-05
PB214,0.000E+00,1.184E-14
BI209,0.000E+00,3.977E-06
BI210,0.000E+00,3.987E-10
BI211,0.000E+00,4.211E-12
BI212,0.000E+00,1.018E-06
BI213,0.000E+00,5.716E-10
BI214,0.000E+00,8.792E-15
PO210,0.000E+00,7.191E-09
PO211,0.000E+00,4.671E-17
PO212,0.000E+00,5.369E-17
PO213,0.000E+00,8.594E-19
PO214,0.000E+00,4.198E-18
PO215,0.000E+00,5.952E-17
PO216,0.000E+00,4.149E-11
PO218,0.000E+00,1.396E-15
AT217,0.000E+00,6.878E-15
RN218,0.000E+00,9.108E-16
RN219,0.000E+00,1.348E-13
RN220,0.000E+00,1.620E-08
RN222,0.000E+00,2.525E-12
FR221,0.000E+00,6.376E-11
FR223,0.000E+00,6.968E-13
RA222,0.000E+00,1.007E-12
RA223,0.000E+00,3.424E-08
RA224,0.000E+00,9.383E-05
RA225,0.000E+00,3.073E-07
RA226,0.000E+00,3.984E-07
RA228,0.000E+00,4.357E-05
AC225,0.000E+00,1.908E-07
AC227,0.000E+00,2.676E-05
AC228,0.000E+00,5.777E-08
TH226,0.000E+00,4.948E-11
TH227,0.000E+00,5.660E-08
TH228,0.000E+00,1.845E-02
TH229,0.000E+00,3.903E-02
TH230,0.000E+00,3.640E-02
TH231,0.000E+00,1.085E-02
TH232,4.062E+05,3.889E+05
TH233,0.000E+00,4.770E-01
TH234,0.000E+00,7.680E-02
PA231,0.000E+00,2.469E+00
PA232,0.000E+00,1.276E-02
PA233,0.000E+00,8.278E+02
PA234,0.000E+00,1.865E-01
PA235,0.000E+00,1.166E-07
U230,0.000E+00,3.065E-08
U231,0.000E+00,2.268E-09
U232,0.000E+00,2.920E+00
U233,0.000E+00,8.110E+03
U234,0.000E+00,1.039E+03
U235,1.181E+05,2.926E+04
U236,0.000E+00,1.498E+04
U237,0.000E+00,2.487E+01
U238,4.757E+05,4.462E+05
U239,0.000E+00,7.987E-01
U240,0.000E+00,1.518E-04
U241,0.000E+00,5.295E-10
NP235,0.000E+00,2.699E-07
NP236,0.000E+00,2.939E-04
NP237,0.000E+00,9.550E+02
NP238,0.000E+00,3.369E+00
NP239,0.000E+00,1.154E+02
NP240,0.000E+00,3.485E-03
NP241,0.000E+00,1.471E-09
PU236,0.000E+00,3.201E-06
PU237,0.000E+00,5.919E-05
PU238,0.000E+00,3.000E+02
PU239,0.000E+00,3.554E+03
PU240,0.000E+00,2.696E+03
PU241,0.000E+00,1.728E+03
PU242,0.000E+00,1.280E+03
PU243,0.000E+00,2.659E-01
PU244,0.000E+00,2.414E-02
PU245,0.000E+00,9.913E-07
AM239,0.000E+00,6.619E-11
AM240,0.000E+00,1.510E-07
AM241,0.000E+00,3.882E+01
AM242,0.000E+00,1.869E-01
AM242M,0.000E+00,7.523E-01
AM243,0.000E+00,1.874E+02
AM244,0.000E+00,1.317E-01
AM244M,0.000E+00,2.999E-04
AM245,0.000E+00,3.526E-05
CM241,0.000E+00,1.718E-07
CM242,0.000E+00,2.645E+01
CM243,0.000E+00,4.631E-01
CM244,0.000E+00,4.118E+01
CM245,0.000E+00,1.542E+00
CM246,0.000E+00,2.258E-10
