isotope,ST1-charged (g),ST1-discharged (g)
SM145,0.000E+00,4.290E-09
SM146,0.000E+00,2.189E-05
SM147,0.000E+00,6.578E+00
SM148,0.000E+00,8.409E+00
SM149,0.000E+00,5.479E-01
SM150,0.000E+00,6.544E+01
SM151,0.000E+00,2.652E+00
SM152,0.000E+00,4.983E+01
SM153,0.000E+00,5.717E-01
SM154,0.000E+00,1.234E+01
SM155,0.000E+00,7.625E-04
SM156,0.000E+00,1.345E-02
SM157,0.000E+00,1.222E-04
SM158,0.000E+00,4.594E-05
SM159,0.000E+00,7.030E-07
SM160,0.000E+00,2.020E-07
SM161,0.000E+00,2.513E-08
SM162,0.000E+00,7.814E-10
SM163,0.000E+00,6.560E-11
SM164,0.000E+00,5.865E-12
SM165,0.000E+00,3.953E-13
EU149,0.000E+00,7.042E-12
EU151,0.000E+00,1.148E-03
EU152,0.000E+00,6.352E-04
EU152M,0.000E+00,9.454E-06
EU153,0.000E+00,2.542E+01
EU154,0.000E+00,2.959E+00
EU155,0.000E+00,2.022E+00
EU156,0.000E+00,1.889E+00
EU157,0.000E+00,1.638E-02
EU158,0.000E+00,4.339E-04
EU159,0.000E+00,8.583E-05
EU160,0.000E+00,1.297E-06
EU161,0.000E+00,3.618E-07
EU162,0.000E+00,2.486E-08
EU163,0.000E+00,4.418E-09
EU164,0.000E+00,2.696E-10
EU165,0.000E+00,4.232E-11
GD152,0.000E+00,1.545E-03
GD153,0.000E+00,5.101E-05
GD154,0.000E+00,5.585E-02
GD155,0.000E+00,3.097E-03
GD155M,0.000E+00,5.104E-15
GD156,0.000E+00,1.261E+01
GD157,0.000E+00,1.619E-02
GD158,0.000E+00,6.134E+00
GD159,0.000E+00,5.597E-03
GD160,0.000E+00,4.741E-01
GD161,0.000E+00,3.726E-06
GD162,0.000E+00,2.507E-06
GD163,0.000E+00,1.316E-07
GD164,0.000E+00,2.834E-08
GD165,0.000E+00,1.858E-09
TB159,0.000E+00,1.028E+00
TB160,0.000E+00,1.907E-02
TB161,0.000E+00,1.077E-02
TB162,0.000E+00,2.399E-06
TB163,0.000E+00,2.528E-06
TB164,0.000E+00,1.455E-07
TB165,0.000E+00,4.191E-08
DY160,0.000E+00,1.581E-02
DY161,0.000E+00,1.440E-01
DY162,0.000E+00,1.180E-01
DY163,0.000E+00,4.766E-02
DY164,0.000E+00,6.067E-03
DY165,0.000E+00,1.698E-05
DY165M,0.000E+00,8.104E-08
DY166,0.000E+00,5.543E-05
HO165,0.000E+00,1.577E-02
HO166,0.000E+00,3.803E-05
HO166M,0.000E+00,1.914E-05
ER166,0.000E+00,3.412E-03
ER167,0.000E+00,4.424E-04
ER167M,0.000E+00,4.752E-11
ER168,0.000E+00,8.228E-04
ER169,0.000E+00,1.157E-05
ER170,0.000E+00,7.727E-05
ER171,0.000E+00,7.618E-08
ER172,0.000E+00,5.379E-07
TM169,0.000E+00,1.495E-04
TM170,0.000E+00,1.609E-05
TM171,0.000E+00,2.975E-05
TM172,0.000E+00,8.271E-07
YB168,0.000E+00,1.066E-14
YB169,0.000E+00,2.920E-12
YB170,0.000E+00,7.207E-06
YB171,0.000E+00,3.660E-06
YB172,0.000E+00,4.411E-05
TL207,0.000E+00,1.976E-17
TL208,0.000E+00,8.634E-14
TL209,0.000E+00,7.033E-18
PB206,0.000E+00,2.278E-15
PB207,0.000E+00,4.436E-13
PB208,0.000E+00,1.105E-08
PB209,0.000E+00,2.839E-14
PB210,0.000E+00,2.021E-12
PB211,0.000E+00,1.528E-16
PB212,0.000E+00,5.119E-11
PB214,0.000E+00,6.742E-18
BI208,0.000E+00,3.947E-17
BI209,0.000E+00,1.666E-11
BI210,0.000E+00,1.191E-15
BI210M,0.000E+00,1.476E-16
BI211,0.000E+00,9.062E-18
BI212,0.000E+00,4.857E-12
BI213,0.000E+00,6.751E-15
BI214,0.000E+00,5.007E-18
PO210,0.000E+00,8.627E-15
PO211,0.000E+00,1.005E-22
PO212,0.000E+00,8.561E-19
PO213,0.000E+00,2.414E-21
PO214,0.000E+00,3.517E-22
PO215,0.000E+00,1.278E-22
PO216,0.000E+00,1.979E-16
PO218,0.000E+00,7.937E-19
AT217,0.000E+00,8.119E-20
RN219,0.000E+00,2.895E-19
RN220,0.000E+00,7.727E-14
RN222,0.000E+00,1.437E-15
FR221,0.000E+00,7.531E-16
FR223,0.000E+00,7.012E-19
RA222,0.000E+00,1.304E-17
RA223,0.000E+00,7.350E-14
RA224,0.000E+00,4.474E-10
RA225,0.000E+00,3.885E-12
RA226,0.000E+00,2.331E-10
RA228,0.000E+00,7.189E-15
AC225,0.000E+00,2.252E-12
AC227,0.000E+00,2.692E-11
AC228,0.000E+00,6.172E-14
TH226,0.000E+00,6.730E-16
TH227,0.000E+00,1.332E-13
TH228,0.000E+00,8.844E-08
TH229,0.000E+00,1.495E-08
TH230,0.000E+00,7.364E-05
TH231,0.000E+00,6.930E-08
TH232,0.000E+00,4.100E-04
TH233,0.000E+00,8.808E-10
TH234,0.000E+00,1.419E-05
PA231,0.000E+00,5.806E-06
PA232,0.000E+00,2.181E-08
PA233,0.000E+00,2.314E-06
PA234,0.000E+00,7.073E-10
PA234M,0.000E+00,4.751E-10
PA235,0.000E+00,4.222E-10
U230,0.000E+00,2.677E-13
U231,0.000E+00,7.299E-14
U232,1.884E-05,1.708E-05
U233,1.250E-04,1.797E-04
U234,4.596E+01,3.800E+01
U235,4.381E+03,1.717E+03
U236,4.348E+02,8.257E+02
U237,9.847E-06,2.041E+00
U238,9.862E+05,9.795E+05
U239,0.000E+00,6.454E-01
U240,0.000E+00,2.098E-13
U241,0.000E+00,5.060E-17
NP235,0.000E+00,9.432E-08
NP236,0.000E+00,6.516E-06
NP236M,0.000E+00,8.634E-07
NP237,0.000E+00,3.661E+01
NP238,0.000E+00,1.521E-01
NP239,0.000E+00,9.280E+01
NP240,0.000E+00,1.534E-03
NP240M,0.000E+00,3.088E-04
NP241,0.000E+00,8.815E-11
PU236,0.000E+00,3.032E-05
PU237,0.000E+00,1.724E-05
PU238,1.980E+01,1.550E+01
PU239,3.003E+03,2.943E+03
PU240,3.063E+03,3.101E+03
PU241,6.194E+02,8.003E+02
PU242,2.274E+03,2.497E+03
PU243,0.000E+00,3.123E-01
PU244,0.000E+00,1.085E-02
PU245,0.000E+00,4.154E-07
AM239,0.000E+00,3.703E-10
AM240,0.000E+00,3.224E-07
AM241,0.000E+00,1.441E+01
AM242,0.000E+00,6.295E-02
AM242M,0.000E+00,1.062E-01
AM243,0.000E+00,2.007E+02
AM244,0.000E+00,1.011E-02
AM244M,0.000E+00,6.509E-03
AM245,0.000E+00,8.119E-08
AM246,0.000E+00,6.450E-15
CM241,0.000E+00,1.332E-07
CM242,0.000E+00,5.112E+00
CM243,0.000E+00,5.405E-02
CM244,0.000E+00,3.094E+01
CM245,0.000E+00,5.013E-01
CM246,0.000E+00,6.790E-02
CM247,0.000E+00,1.926E-04
CM248,0.000E+00,5.069E-06
CM249,0.000E+00,4.415E-11
CM250,0.000E+00,1.607E-13
CM251,0.000E+00,3.547E-18
BK249,0.000E+00,1.478E-08
BK250,0.000E+00,4.974E-11
BK251,0.000E+00,6.293E-15
CF249,0.000E+00,7.094E-10
CF250,0.000E+00,5.294E-09
CF251,0.000E+00,1.019E-09
CF252,0.000E+00,5.751E-10
CF253,0.000E+00,1.135E-12
CF254,0.000E+00,3.073E-15
ES253,0.000E+00,3.784E-13
ES254,0.000E+00,1.433E-15
ES254M,0.000E+00,3.888E-15
ES255,0.000E+00,8.735E-16
