isotope,ST1-charged (g),ST1-discharged (g)
SM160,0.00E+00,7.44E-06
SM161,0.00E+00,6.17E-08
SM162,0.00E+00,1.05E-08
SM163,0.00E+00,1.43E-10
SM164,0.00E+00,2.19E-11
SM165,0.00E+00,2.92E-13
EU150,0.00E+00,8.90E-03
EU151,0.00E+00,3.03E+01
EU152,0.00E+00,1.22E+01
EU152M,0.00E+00,2.33E-03
EU153,0.00E+00,5.32E+02
EU154,0.00E+00,2.03E+02
EU155,0.00E+00,1.26E+02
EU156,0.00E+00,7.36E-01
EU157,0.00E+00,7.84E-03
EU158,0.00E+00,2.45E-04
EU159,0.00E+00,5.67E-05
EU160,0.00E+00,1.59E-06
EU161,0.00E+00,5.17E-07
EU162,0.00E+00,1.04E-06
EU163,0.00E+00,1.25E-08
EU164,0.00E+00,4.18E-10
EU165,0.00E+00,7.51E-11
GD152,0.00E+00,6.58E+00
GD153,0.00E+00,7.33E-01
GD154,0.00E+00,2.09E+02
GD155,0.00E+00,2.61E+02
GD155M,0.00E+00,1.56E-12
GD156,0.00E+00,6.73E+02
GD157,0.00E+00,1.12E+02
GD158,0.00E+00,3.19E+02
GD159,0.00E+00,1.06E-02
GD160,0.00E+00,3.54E+01
GD161,0.00E+00,4.99E-06
GD162,0.00E+00,4.81E-06
GD163,0.00E+00,3.05E-07
GD164,0.00E+00,2.17E-06
GD165,0.00E+00,5.98E-08
TB159,0.00E+00,6.36E+01
TB160,0.00E+00,5.97E-01
TB161,0.00E+00,1.35E-02
TB162,0.00E+00,3.58E-06
TB162M,0.00E+00,2.24E-06
TB163,0.00E+00,4.27E-06
TB164,0.00E+00,3.97E-07
TB165,0.00E+00,3.71E-08
DY160,0.00E+00,2.74E+01
DY161,0.00E+00,2.46E+01
DY162,0.00E+00,2.68E+01
DY163,0.00E+00,1.25E+01
DY164,0.00E+00,6.57E+00
DY165,0.00E+00,5.29E-05
DY165M,0.00E+00,2.74E-07
DY166,0.00E+00,2.36E-04
HO165,0.00E+00,2.09E+00
HO166,0.00E+00,4.14E-04
HO166M,0.00E+00,8.16E-02
ER166,0.00E+00,2.23E+00
ER167,0.00E+00,6.25E-01
ER167M,0.00E+00,4.25E-10
ER168,0.00E+00,5.23E-01
ER169,0.00E+00,2.96E-05
ER170,0.00E+00,1.07E-05
ER171,0.00E+00,1.12E-11
ER172,0.00E+00,4.79E-16
TM169,0.00E+00,6.71E-03
TM170,0.00E+00,2.38E-04
TM170M,0.00E+00,6.07E-18
TM171,0.00E+00,1.32E-05
TM172,0.00E+00,6.90E-10
YB170,0.00E+00,6.38E-03
YB171,0.00E+00,9.61E-04
YB172,0.00E+00,1.44E-04
TL207,0.00E+00,2.64E-15
TL208,0.00E+00,3.32E-13
TL209,0.00E+00,1.14E-17
PB206,0.00E+00,7.31E-11
PB207,0.00E+00,5.67E-09
PB208,0.00E+00,2.04E-06
PB209,0.00E+00,4.75E-14
PB210,0.00E+00,2.43E-10
PB211,0.00E+00,2.04E-14
PB212,0.00E+00,1.96E-10
PB214,0.00E+00,2.36E-15
BI208,0.00E+00,1.02E-13
BI209,0.00E+00,8.25E-10
BI210,0.00E+00,1.50E-13
BI210M,0.00E+00,3.28E-14
BI211,0.00E+00,1.20E-15
BI212,0.00E+00,1.86E-11
BI213,0.00E+00,1.12E-14
BI214,0.00E+00,1.76E-15
PO210,0.00E+00,3.86E-12
PO211,0.00E+00,1.48E-20
PO213,0.00E+00,1.68E-23
PO214,0.00E+00,2.70E-22
PO215,0.00E+00,1.71E-20
PO216,0.00E+00,7.82E-16
PO218,0.00E+00,2.74E-16
AT217,0.00E+00,1.34E-19
RN219,0.00E+00,3.87E-17
RN220,0.00E+00,2.95E-13
RN222,0.00E+00,5.04E-13
FR221,0.00E+00,1.22E-15
FR223,0.00E+00,1.79E-16
RA222,0.00E+00,6.87E-18
RA223,0.00E+00,9.82E-12
RA224,0.00E+00,1.71E-09
RA225,0.00E+00,5.51E-12
RA226,0.00E+00,7.84E-08
RA228,0.00E+00,6.71E-14
AC225,0.00E+00,3.72E-12
AC227,0.00E+00,6.95E-09
AC228,0.00E+00,6.86E-14
TH226,0.00E+00,3.42E-16
TH227,0.00E+00,1.62E-11
TH228,0.00E+00,3.31E-07
TH229,0.00E+00,1.01E-06
TH230,0.00E+00,1.35E-03
TH231,0.00E+00,2.76E-08
TH232,0.00E+00,2.02E-04
TH233,0.00E+00,1.21E-10
TH234,0.00E+00,8.83E-06
PA231,0.00E+00,3.49E-05
PA232,0.00E+00,1.41E-08
PA233,0.00E+00,2.32E-05
PA234,0.00E+00,4.70E-10
PA234M,0.00E+00,2.99E-10
PA235,0.00E+00,7.47E-16
U230,0.00E+00,3.37E-13
U231,0.00E+00,1.40E-11
U232,0.00E+00,1.65E-05
U233,0.00E+00,3.36E-03
U234,0.00E+00,5.35E+01
U235,2.50E+03,1.15E+02
U236,0.00E+00,2.82E+02
U237,0.00E+00,7.85E-01
U238,9.98E+05,6.09E+05
U239,0.00E+00,2.56E-01
U240,0.00E+00,2.48E-07
U241,0.00E+00,2.15E-19
NP236,0.00E+00,4.80E-02
NP237,0.00E+00,6.75E+02
NP238,0.00E+00,2.06E-01
NP239,0.00E+00,3.68E+01
NP240,0.00E+00,1.15E-04
NP240M,0.00E+00,4.42E-07
NP241,0.00E+00,2.06E-16
PU236,0.00E+00,1.62E-07
PU237,0.00E+00,1.48E-03
PU238,0.00E+00,6.10E+02
PU239,0.00E+00,7.05E+04
PU240,0.00E+00,2.12E+04
PU241,0.00E+00,1.99E+03
PU242,0.00E+00,5.94E+02
PU243,0.00E+00,5.11E-03
PU244,0.00E+00,1.57E-03
PU245,0.00E+00,1.42E-08
PU246,0.00E+00,5.64E-12
AM240,0.00E+00,2.85E-05
AM241,0.00E+00,9.47E+02
AM242,0.00E+00,8.31E-02
AM242M,0.00E+00,4.42E+01
AM243,0.00E+00,8.15E+01
AM244,0.00E+00,4.51E-03
AM245,0.00E+00,2.77E-09
AM246,0.00E+00,9.02E-15
CM241,0.00E+00,1.34E-06
CM242,0.00E+00,1.59E+01
CM243,0.00E+00,8.08E-01
CM244,0.00E+00,2.31E+01
CM245,0.00E+00,3.63E+00
CM246,0.00E+00,3.66E-01
CM247,0.00E+00,1.34E-02
CM248,0.00E+00,8.83E-04
CM249,0.00E+00,1.01E-09
CM250,0.00E+00,3.50E-13
BK249,0.00E+00,6.04E-06
BK250,0.00E+00,6.96E-11
BK251,0.00E+00,1.98E-16
CF249,0.00E+00,2.39E-05
CF250,0.00E+00,1.68E-06
CF251,0.00E+00,8.72E-08
CF252,0.00E+00,1.74E-09
CF253,0.00E+00,9.44E-13
CF254,0.00E+00,8.01E-16
ES253,0.00E+00,1.08E-12
ES254,0.00E+00,2.75E-15
ES254M,0.00E+00,1.53E-17
ES255,0.00E+00,8.92E-18
