Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
18086.744868308993,0.0,57,1658.7048683089936,0.0,0.0,9742631764.602505,3636880.1530362754,0.0009913060858404677,13705.557626203436,228.54484261669285,3159805589.2080636,1.4654135068851034e+19,2.0821126255900375e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
19911.744868308993,0.0,57,1658.7048683089936,0.0,0.0,8576388532.31613,3201526.855529373,0.0009307865347892412,12868.828984775493,214.57416071906164,2966650328.12339,1.465413183619962e+19,2.082112166283208e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
23561.744868308993,0.0,57,1658.7048683089936,0.0,0.0,6697846605.635307,2500275.693126362,0.0008264248742740204,11425.949966288541,190.6183569504062,2635443192.68554,1.4654125370899862e+19,2.0821112476699834e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
27211.74486830899,0.0,57,1658.7048683089936,0.0,0.0,5281629583.859806,1971608.316247666,0.0007408660275619452,10243.034093185985,171.1089535145475,2365710910.333706,1.465411890560335e+19,2.0821103290572216e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
30861.74486830899,0.0,57,1658.7048683089936,0.0,0.0,4203208105.00065,1569038.480105356,0.0006706351678433133,9272.039252379142,155.17443416910746,2145404108.7774327,1.4654112440309322e+19,2.0821094104448124e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
34511.74486830899,0.0,57,1658.7048683089936,0.0,0.0,3375094885.706664,1259907.579493908,0.0006128625665302514,8473.289272103853,142.10902692113055,1964764955.538358,1.4654105975017953e+19,2.0821084918327808e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
38161.74486830899,0.0,57,1658.7048683089936,0.0,0.0,2734703476.4659176,1020852.3772943794,0.0005651842480442872,7814.100399097152,131.34420208153972,1815933096.9606817,1.4654099509729315e+19,2.082107573221137e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
47286.74486830899,0.0,57,1658.7048683089936,0.0,0.0,1684929334.7803178,628976.4619037891,0.00047831362115137346,6613.048171221641,111.7234389169471,1544661181.99567,1.465408334651852e+19,2.0821052766935626e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
56411.74486830899,0.0,57,1658.7048683089936,0.0,0.0,1109053278.325905,414004.54764779523,0.00042181821816353706,5831.956425367084,98.90432276580894,1367427189.7545552,1.4654067183325522e+19,2.0821029801685163e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
65536.74486830899,0.0,57,1658.7048683089936,0.0,0.0,785567798.4434236,293248.8883962098,0.0003830950675087785,5296.5795318448545,90.05814110922854,1245122026.699561,1.4654051020150215e+19,2.082100683645984e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
74661.74486830899,0.0,57,1658.7048683089936,0.0,0.0,599475153.5428526,223781.3499304853,0.000354910767260682,4906.9102291723075,83.5798716329655,1155555043.4103186,1.4654034856993133e+19,2.0820983871260417e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
83786.74486830899,0.0,57,1658.7048683089936,0.0,0.0,489274347.6141336,182643.88999004872,0.00033313433792534847,4605.834596316371,78.55467799985826,1086077934.4677372,1.4654018693853452e+19,2.0820960906085712e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
92911.74486830899,0.0,57,1658.7048683089936,0.0,0.0,421480506.67820656,157336.7573224896,0.00031539634724406934,4360.593437275958,74.45580711841632,1029407939.3265891,1.4654002530731813e+19,2.0820937940936645e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
111161.74486830899,0.0,57,1658.7048683089936,0.0,0.0,347606668.2798009,129759.98923853929,0.0002870976406521346,3969.3423802283755,67.92821210659402,939158993.1404096,1.465397020454238e+19,2.0820892010715007e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
129411.74486830899,0.0,57,1658.7048683089936,0.0,0.0,308422088.55644655,115132.56373953716,0.00026440358443676675,3655.5798605840855,62.72269997698707,867188844.3787986,1.4653937878424832e+19,2.0820846080595513e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
147661.744868309,0.0,57,1658.7048683089936,0.0,0.0,282073966.6894895,105296.92961079239,0.00024513184586257215,3389.133474993895,58.32983225141516,806454120.1426717,1.4653905552378163e+19,2.082080015057672e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
165911.744868309,0.0,57,1658.7048683089936,0.0,0.0,261393500.0596741,97577.00542000333,0.0002282788110673952,3156.1275014999715,54.509137635680645,753630122.614524,1.46538732264029e+19,2.082075422065939e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
184161.744868309,0.0,57,1658.7048683089936,0.0,0.0,243843609.21952188,91025.71094160562,0.00021329276494248432,2948.9340607578324,51.12627927382055,706859542.9903219,1.465384090049863e+19,2.082070829084293e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
220661.74486830898,0.0,57,1658.7048683089936,0.0,0.0,214562881.0790693,80095.34822099347,0.00018762838199303043,2594.1045237672765,45.35826841570656,627112423.1717005,1.4653776248904063e+19,2.082061643151402e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
257161.74486830898,0.0,57,1658.7048683089936,0.0,0.0,190652102.4664442,71169.56325025787,0.00016638006778208703,2300.3304825932487,40.59924916248051,561315376.6782343,1.4653711597594636e+19,2.082052457259025e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
293661.74486830895,0.0,57,1658.7048683089936,0.0,0.0,170688103.74507695,63717.0932730202,0.00014853412713535983,2053.59683350024,36.60816995234972,506135683.05332,1.4653646946570906e+19,2.082043271407241e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
330161.74486830895,0.0,57,1658.7048683089936,0.0,0.0,153836653.6903752,57426.523565100295,0.0001334249566840154,1844.701105669152,33.23014276838605,459431898.1235193,1.465358229583184e+19,2.0820340855959035e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
366661.74486830895,0.0,57,1658.7048683089936,0.0,0.0,139525715.60798496,52084.315428662565,0.00012057371015052226,1667.0228865507813,30.355710388354204,419690692.86929107,1.4653517645378361e+19,2.0820248998251422e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
457911.74486830895,0.0,57,1658.7048683089936,0.0,0.0,112277310.32765703,41912.609593903784,9.608383625616666e-05,1328.4318270265464,24.868335908453535,343823583.5827856,1.4653356020490732e+19,2.0820019355752862e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
549161.744868309,0.0,57,1658.7048683089936,0.0,0.0,93796688.10471034,35013.87732090607,7.947954850586687e-05,1098.8649698727806,21.132363965172626,292170941.1851518,1.4653194397385484e+19,2.081978971578678e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
640411.744868309,0.0,57,1658.7048683089936,0.0,0.0,81157592.06239562,30295.76021874654,6.813873970910859e-05,942.0696967357816,18.56512513582769,256676919.49155706,1.4653032776063566e+19,2.081956007835451e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
731661.744868309,0.0,57,1658.7048683089936,0.0,0.0,72432077.88423169,27038.56543746603,6.032557212477763e-05,834.0467358160544,16.78144559820384,232016198.61153036,1.4652871156523975e+19,2.0819330443454645e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
822911.7448683089,0.0,57,1658.7048683089936,0.0,0.0,66333167.78017878,24761.87001794174,5.4880016952895085e-05,758.7578101441934,15.523980617796337,214630792.63241145,1.4652709538767307e+19,2.0819100811088007e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
914161.7448683089,0.0,57,1658.7048683089936,0.0,0.0,61999354.27688256,23144.077136313543,5.102517982265259e-05,705.4617664874315,14.620375828759537,202137771.8748951,1.4652547922792649e+19,2.0818871181253326e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
1096661.7448683088,0.0,57,1658.7048683089936,0.0,0.0,56507883.07662185,21094.135898488952,4.617683784008223e-05,638.429765592046,13.45080101287963,185967514.0038282,1.4652224696192915e+19,2.0818411929184836e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
1461661.7448683088,0.0,57,1658.7048683089936,0.0,0.0,51068115.62653073,19063.495435585617,4.146720026733128e-05,573.3154582415119,12.228971772624405,169074799.12908742,1.4651578264382984e+19,2.081749345543888e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
1826661.7448683088,0.0,57,1658.7048683089936,0.0,0.0,47913973.75211893,17886.068610876217,3.880378460354967e-05,536.491718950592,11.474685702508626,158646222.7808958,1.4650931861092622e+19,2.0816575022214562e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
2191661.744868309,0.0,57,1658.7048683089936,0.0,0.0,45376418.28224392,16938.810688314916,3.668269754127303e-05,507.1660834304794,10.853097133226436,150052289.91013822,1.46502854863208e+19,2.081565662951042e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
2556661.744868309,0.0,57,1658.7048683089936,0.0,0.0,43104712.73463325,16090.793333326159,3.47888686657893e-05,480.9824645080717,10.293187270985774,142311111.890523,1.464963914006577e+19,2.0814738277323972e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
2921661.744868309,0.0,57,1658.7048683089936,0.0,0.0,41015371.65503921,15310.851805318614,3.304811536203093e-05,456.91523133110945,9.777480787151177,135181079.06477952,1.46489928223264e+19,2.0813819965653603e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
3286661.744868309,0.0,57,1658.7048683089936,0.0,0.0,39079995.4696047,14588.384672460392,3.1435861843413747e-05,434.6246050320461,9.299606208970932,128574100.99524204,1.4648346533101558e+19,2.081290169449771e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
3651661.744868309,0.0,57,1658.7048683089936,0.0,0.0,37282459.994803555,13917.372850332918,2.993847147548819e-05,413.9220488088329,8.855707112096013,122436859.6937517,1.4647700272389732e+19,2.081198346385415e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
7301661.744868308,0.0,57,1658.7048683089936,0.0,0.0,24680809.79306392,9213.234110251702,1.944116751624245e-05,268.7888690692611,5.742645836863855,79396429.18391314,1.4641239233229814e+19,2.080280338523055e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
18251661.74486831,0.0,57,1658.7048683089936,0.0,0.0,10211323.42811284,3811.8406206080317,7.401053902928497e-06,102.32517706700384,2.1681396216919766,29976172.79990801,1.4621873210344423e+19,2.077528743797901e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
36501661.74486831,0.0,57,1658.7048683089936,0.0,0.0,3692240.0889803367,1378.296442306864,2.0431352589842694e-06,28.247892785199177,0.5766206290174355,7972217.029975907,1.4589653412163832e+19,2.072950838089336e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
73001661.74486831,0.0,57,1658.7048683089936,0.0,0.0,1673219.1883479492,624.6051174685241,5.367014727458588e-07,7.420304452736305,0.13016927183869015,1799688.7962546176,1.4525426651640656e+19,2.06382526715951e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
182501661.7448683,0.0,57,1658.7048683089936,0.0,0.0,1176571.2261667536,439.2086906770211,4.515857193250069e-07,6.243514680061648,0.10744296013724748,1485480.3200793685,1.4334437836068862e+19,2.0366888839898346e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
365001661.7448683,0.0,57,1658.7048683089936,0.0,0.0,862303.9087871466,321.89412958702,3.8881572803224085e-07,5.375671997415451,0.09298466780679827,1285583.4753591428,1.4021687337071892e+19,1.9922521595047896e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
